"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"HERPUD1"	-0.434638003844038	7.69369294042575	8.54393354491675e-05	0.0021685120970749	TRUE	FALSE	FALSE
"LYST"	0.553533551260461	3.45976225689292	8.56131281628864e-05	0.00217030825256241	TRUE	FALSE	FALSE
"THOC6"	-0.311249222159492	6.30262415544084	8.58423673786659e-05	0.00217350397980646	TRUE	FALSE	FALSE
"STXBP1"	0.351839070178035	5.3524431980013	8.63414675878284e-05	0.00217910886130267	TRUE	FALSE	FALSE
"STARD8"	-0.429905745404675	3.71345985244863	8.63622339707885e-05	0.00217910886130267	TRUE	FALSE	FALSE
"SFTPD"	-1.50022183062171	-0.54581374202311	8.63740576847871e-05	0.00217910886130267	TRUE	TRUE	TRUE
"LTB4R"	0.641562111829775	3.56011738969994	8.66654353940298e-05	0.00218384457178305	TRUE	FALSE	FALSE
"FAIM"	0.476176138742467	3.53498191551191	8.79235262808234e-05	0.00221057006374264	TRUE	FALSE	FALSE
"MKNK2"	-0.289716297707748	8.08092397584852	8.79501697636389e-05	0.00221057006374264	TRUE	FALSE	FALSE
"MAP3K15"	-0.514802766351754	3.13803186962877	8.81336628377293e-05	0.00221057006374264	TRUE	FALSE	FALSE
"SOCS3"	-0.389048371113629	4.82076722517166	8.81457729774905e-05	0.00221057006374264	TRUE	FALSE	FALSE
"PER2"	-0.539628737567095	4.67359514276017	8.82972282947117e-05	0.00221173532848561	TRUE	FALSE	FALSE
"RCN2"	0.303609858126284	7.35424984756194	8.86256592036841e-05	0.00221732557812923	TRUE	FALSE	FALSE
"CLDN4"	0.319296794149168	9.73060877886503	8.9924011948267e-05	0.00224714025587449	TRUE	FALSE	FALSE
"RYBP"	-0.413508172676125	5.71880523274091	9.00984857438676e-05	0.00224883258374445	TRUE	FALSE	FALSE
"PCBD2"	0.618800545690234	2.39243147919359	9.05047439153609e-05	0.00225629933174082	TRUE	FALSE	FALSE
"SKIDA1"	-0.312199463814537	5.46923771430312	9.22103618167906e-05	0.00229470543506009	TRUE	FALSE	FALSE
"ADAMTS4"	-0.459202262587698	4.25998831316751	9.22631493162391e-05	0.00229470543506009	TRUE	FALSE	FALSE
"PDLIM2"	-0.364173237231234	5.74522563780117	9.35619400291867e-05	0.00232426394888543	TRUE	FALSE	FALSE
"SNAI1"	-0.428677812387051	5.53970910068196	9.44100571634043e-05	0.00234088076378067	TRUE	FALSE	FALSE
"RNF126"	-0.326101900318154	6.04088282136815	9.44530831298573e-05	0.00234088076378067	TRUE	FALSE	FALSE
"TLE2"	-0.462879614755045	4.06718953597416	9.47998013225951e-05	0.00234671282568953	TRUE	FALSE	FALSE
"SPECC1"	-0.310295295884451	5.95662637244302	9.56105545220065e-05	0.00236320529340908	TRUE	FALSE	FALSE
"TBC1D16"	0.516688321196479	3.67220669953054	9.56904070672146e-05	0.00236320529340908	TRUE	FALSE	FALSE
"RILPL1"	-0.382842444878063	4.28743894413242	9.64744653958254e-05	0.00237977879160241	TRUE	FALSE	FALSE
"KRT7"	-0.287934556381528	7.60221653725751	9.82257229562829e-05	0.00242014395297901	TRUE	FALSE	FALSE
"MT-TE"	1.1668922008122	1.11363289868806	9.92088172266343e-05	0.00244151044824332	TRUE	FALSE	FALSE
"RHBDL1"	0.619516203835362	2.47061896122828	9.94485918872869e-05	0.00244455546872531	TRUE	FALSE	FALSE
"GCNT1"	-0.319316269356783	5.97122742907606	9.96876517901938e-05	0.00244757584220539	TRUE	FALSE	FALSE
"MAT2A"	0.409217248625842	6.47365143440989	0.000100386328515518	0.00246186076426997	TRUE	FALSE	FALSE
"SEPHS2"	0.332109176549119	5.98267114938116	0.000100597497443253	0.00246285239101935	TRUE	FALSE	FALSE
"RP11-1069G10.2"	-0.576398400965679	3.55631562943525	0.000100660586189483	0.00246285239101935	TRUE	FALSE	FALSE
"RP11-807G9.2"	1.50223682686525	-0.998200172969797	0.000100859105884429	0.00246484678023363	TRUE	TRUE	TRUE
"PSIP1"	0.328860862584277	5.17633990312055	0.000101948186022208	0.00248857530329528	TRUE	FALSE	FALSE
"ITPRIP"	-0.435266638731348	4.12683999243443	0.000104018249540373	0.00253616718150172	TRUE	FALSE	FALSE
"SLC35B3"	0.471622039090765	3.1875381600722	0.000104338198493913	0.00254102715545985	TRUE	FALSE	FALSE
"DDA1"	-0.328807972767643	5.97480234798678	0.000104654066067538	0.0025457766233011	TRUE	FALSE	FALSE
"SLC12A8"	-0.560059221588704	2.77678961963423	0.000105025172237977	0.0025518572991525	TRUE	FALSE	FALSE
"TBL2"	-0.304550229668283	5.43474061402606	0.000106490115498372	0.00258447093673814	TRUE	FALSE	FALSE
"TCF23"	-7.11871382565919	-3.37530720439537	0.000107315016914541	0.00259986441021499	TRUE	TRUE	TRUE
"PRPS1"	0.453444977408741	3.08584815623307	0.000107371216029955	0.00259986441021499	TRUE	FALSE	FALSE
"CASC10"	-0.333493122469782	4.80799068877491	0.000107972829507459	0.00261143011068211	TRUE	FALSE	FALSE
"QSOX1"	-0.318066284695052	10.7365271188841	0.000108268099899658	0.00261556856936489	TRUE	FALSE	FALSE
"TKTL1"	-1.05378646116266	0.700122684239132	0.000108504452675827	0.00261827583054865	TRUE	FALSE	FALSE
"PLA2G15"	0.380885954502104	4.53736984776322	0.000108645487556532	0.00261867945179165	TRUE	FALSE	FALSE
"KPNA2"	0.388995797814493	7.59156335937403	0.000109231717526046	0.00262819869240253	TRUE	FALSE	FALSE
"RRP12"	-0.301474931234051	5.57849601542379	0.000109289948473588	0.00262819869240253	TRUE	FALSE	FALSE
"SNHG12"	0.645017939061425	2.89622671104993	0.000109693706784148	0.00263490037299299	TRUE	FALSE	FALSE
"HMGB3"	-0.299953815579728	7.5971886012594	0.000110218692241505	0.00264449541088786	TRUE	FALSE	FALSE
"CAPRIN2"	0.445479374217308	3.92753085216363	0.000110498911276614	0.00264812650537184	TRUE	FALSE	FALSE
"WDR18"	-0.302359296521292	6.25476309877005	0.000110621443308042	0.00264812650537184	TRUE	FALSE	FALSE
"CPT1A"	0.559172381920785	2.56227983375971	0.000110909413885134	0.0026520064845678	TRUE	FALSE	FALSE
"RELT"	-0.497340707954454	3.34928515449835	0.000111501269575548	0.00266114477326685	TRUE	FALSE	FALSE
"RP11-155G14.5"	0.503824971350293	2.76728547629288	0.000111544234064114	0.00266114477326685	TRUE	FALSE	FALSE
"RP11-530C5.1"	-2.14553336652617	-0.9594173856654	0.00011193738690094	0.00266530110001091	TRUE	TRUE	TRUE
"SP2"	-0.374336195594414	4.98267103730154	0.00011209699359961	0.00266530110001091	TRUE	FALSE	FALSE
"PIF1"	0.433177605700216	3.8488848624389	0.000112098014554717	0.00266530110001091	TRUE	FALSE	FALSE
"FZD1"	0.533143196765945	2.79385431102995	0.000113517001126206	0.00269319531057059	TRUE	FALSE	FALSE
"ZNF493"	0.527744581545355	2.75429726563916	0.00011352688862559	0.00269319531057059	TRUE	FALSE	FALSE
"CLPB"	-0.350180652080219	5.02818096654237	0.0001147735626746	0.00271970739179204	TRUE	FALSE	FALSE
"TSPAN12"	0.459215310893055	3.69471395966008	0.000115157257183237	0.00272573346047424	TRUE	FALSE	FALSE
"SFMBT2"	-0.421625375849297	4.09675304211321	0.000116770300541086	0.00276081161750675	TRUE	FALSE	FALSE
"CD276"	-0.328687512799517	7.72760451322636	0.000117546213119723	0.00277604094795975	TRUE	FALSE	FALSE
"ARHGEF18"	-0.314141218544789	6.87829020981677	0.000118197707188884	0.00278830111941885	TRUE	FALSE	FALSE
"BNIPL"	0.683840537073032	1.35276857586691	0.000119900417936566	0.00282530447902874	TRUE	FALSE	FALSE
"STK31"	0.69807805437692	2.29274056025001	0.000120571670039068	0.00283765886597841	TRUE	FALSE	FALSE
"KMT2C"	-0.416096727960689	7.47858871379182	0.00012069412056948	0.00283765886597841	TRUE	FALSE	FALSE
"ARHGEF35"	-0.60359137543175	3.3225019900626	0.000121438518755895	0.00285197752074882	TRUE	FALSE	FALSE
"RP11-599J14.2"	0.55299425314723	3.06885080594743	0.000121635926283621	0.00285343254241733	TRUE	FALSE	FALSE
"ORMDL1"	0.365247038619119	5.11297155696143	0.00012263394351215	0.00287364477644823	TRUE	FALSE	FALSE
"SDK2"	-0.357940304278816	6.64710837719408	0.000122954937764024	0.00287764953874586	TRUE	FALSE	FALSE
"AMFR"	0.321508432452328	5.0667305288232	0.000123170179393536	0.00287764953874586	TRUE	FALSE	FALSE
"EPCAM"	0.291290359728537	6.9885151385475	0.000123214653182795	0.00287764953874586	TRUE	FALSE	FALSE
"CDV3"	-0.317033281466675	7.92584821491102	0.000123722011466764	0.00288629888544724	TRUE	FALSE	FALSE
"RFX1"	-0.338401343981287	5.04842325950902	0.000124565409867545	0.00290224633079838	TRUE	FALSE	FALSE
"POLR2B"	0.432224461675457	6.4264717383708	0.000124681141620266	0.00290224633079838	TRUE	FALSE	FALSE
"C12orf29"	0.382944592432211	3.80408844697559	0.000124975083306061	0.00290574470682858	TRUE	FALSE	FALSE
"ZNF204P"	0.729907608239281	1.61658629838192	0.000125107303194414	0.00290574470682858	TRUE	FALSE	FALSE
"GFPT1"	-0.287889363238563	7.50748670138205	0.000127033498425841	0.00294723312537309	TRUE	FALSE	FALSE
"LBR"	0.268580497313747	7.03325672830841	0.000127718965899715	0.00295987649685742	TRUE	FALSE	FALSE
"CARS"	-0.426230597684228	5.39775357151332	0.000128411819604788	0.00297266306790601	TRUE	FALSE	FALSE
"USP3"	-0.28495158185158	6.22121010656588	0.000128640499100127	0.00297468798467977	TRUE	FALSE	FALSE
"AGFG1"	-0.294183755824764	8.08114725781628	0.000129290430199211	0.00298643881861467	TRUE	FALSE	FALSE
"HMGN2"	0.28056364959694	7.44038443688107	0.000129642389503772	0.00299128869363248	TRUE	FALSE	FALSE
"MAP3K14"	-0.46510500856626	3.55457495195246	0.000129879143883342	0.00299347269698739	TRUE	FALSE	FALSE
"CREG1"	0.270089405660182	6.75107678734519	0.000130023493085357	0.00299352448670614	TRUE	FALSE	FALSE
"H19_1"	-0.852952450511828	7.90115003557019	0.000130296582990072	0.00299643436025305	TRUE	FALSE	FALSE
"IMPAD1"	-0.299963519240432	7.75547661536923	0.000130434363825693	0.00299643436025305	TRUE	FALSE	FALSE
"PRKACB"	0.454811953184573	3.80667271013616	0.00013068223923733	0.00299885844419781	TRUE	FALSE	FALSE
"CLK3"	-0.357897585776349	6.32123216138825	0.000131050816798487	0.00300347318774842	TRUE	FALSE	FALSE
"NMNAT1"	0.738126343792672	1.51395570236177	0.000131168486315796	0.00300347318774842	TRUE	FALSE	FALSE
"RAVER2"	0.697781451956803	1.91096852006646	0.000131355455675904	0.00300448863112769	TRUE	FALSE	FALSE
"SEC31A"	-0.300577935910398	7.9593671102255	0.000133419503155523	0.00304838964585058	TRUE	FALSE	FALSE
"MC1R"	0.511189724663554	2.70129226645103	0.000134774521452807	0.00307601307575821	TRUE	FALSE	FALSE
"TTC39C"	-0.357163578101223	4.83453878704383	0.000135854981922499	0.00309540182982936	TRUE	FALSE	FALSE
"WASF2"	-0.292249501909089	8.16835249030807	0.000135917910025261	0.00309540182982936	TRUE	FALSE	FALSE
"CCR7"	-0.307778918574703	7.44494524624056	0.000136623678461306	0.00310811491411001	TRUE	FALSE	FALSE
"DYNC2H1"	0.691703772570581	1.95478891023257	0.000137058650781369	0.00311464675011902	TRUE	FALSE	FALSE
"COMMD3"	0.442638822338636	4.14812632782719	0.000137238573193163	0.00311537476604222	TRUE	FALSE	FALSE
"CTD-2135D7.5"	-3.17046915408689	-2.26801444290256	0.000137682955706748	0.00312209811078402	TRUE	TRUE	TRUE
"PTBP2"	0.395056885232723	4.80697905251382	0.00013949826817207	0.00315986077130413	TRUE	FALSE	FALSE
"GNG10"	0.504919856540737	3.33662968486365	0.00013985390956087	0.00316451391923661	TRUE	FALSE	FALSE
"TUBB4B"	0.322622160180867	8.92856710123148	0.000140628204137139	0.00317557707687974	TRUE	FALSE	FALSE
"KRCC1"	0.491036511808606	3.47523650370187	0.000140644327956365	0.00317557707687974	TRUE	FALSE	FALSE
"FAM110A"	-0.352475851394629	4.82815198767781	0.000142332080249707	0.00320830583516898	TRUE	FALSE	FALSE
"HSPA5"	-0.311191677675324	11.0995974093	0.000142398459882417	0.00320830583516898	TRUE	FALSE	FALSE
"FAM13A-AS1_2"	-1.68548824678565	-0.996232295720276	0.00014325303473405	0.00322411157020031	TRUE	TRUE	TRUE
"SRP9"	0.300077020639289	7.50015857296323	0.000143782794059932	0.00322973300602639	TRUE	FALSE	FALSE
"CORO1A"	1.189932736663	-0.19586399330411	0.000143809435092222	0.00322973300602639	TRUE	FALSE	FALSE
"MYO1D"	0.720372387309889	1.8347243115751	0.000144521955359874	0.00324227850011832	TRUE	FALSE	FALSE
"CDC7"	0.447627137526062	4.32798938859523	0.000144945501057128	0.00324832119709518	TRUE	FALSE	FALSE
"SEPT11"	-0.300609017342883	6.81495795200984	0.000145102237147729	0.00324837803161961	TRUE	FALSE	FALSE
"COL16A1"	-0.34821738973207	5.48867177909479	0.000146653208202664	0.00327961410190798	TRUE	FALSE	FALSE
"BZW1"	0.329994789043459	6.63498098914668	0.000146979722311599	0.00328343036078064	TRUE	FALSE	FALSE
"RP13-104F24.1"	0.749669475310225	1.49501091268083	0.000147950968932704	0.00330162617747495	TRUE	FALSE	FALSE
"ZNF862"	0.697779659994055	1.44448485002483	0.000148439561601719	0.00330902413195958	TRUE	FALSE	FALSE
"PFKL"	-0.262127507086703	8.69143840804365	0.000150702058457274	0.00335590862945131	TRUE	FALSE	FALSE
"IDH2"	-0.264350219547372	8.75513426901015	0.000152228173408573	0.00338631330625659	TRUE	FALSE	FALSE
"ST3GAL6"	-0.32556865116058	5.29157118703192	0.000152514790904843	0.00338911032194243	TRUE	FALSE	FALSE
"P2RY2"	-0.517592904787647	3.80986631557511	0.000153571751591938	0.00340900160066994	TRUE	FALSE	FALSE
"ZNF226"	0.612625944054994	2.47447762285152	0.000155268371801433	0.00344303528459892	TRUE	FALSE	FALSE
"NEK1"	0.509744441855626	2.97886773572162	0.000155434634081219	0.00344309779343318	TRUE	FALSE	FALSE
"HIST3H2A"	-0.406933212966517	4.18610549613844	0.000156555008682069	0.00346427291270638	TRUE	FALSE	FALSE
"CBLC"	-0.342942377435926	4.79581033585978	0.000156836185174799	0.00346685317617242	TRUE	FALSE	FALSE
"OSBPL3"	-0.365800871440301	5.01391343225628	0.000161165879462717	0.00355882643266414	TRUE	FALSE	FALSE
"ILVBL"	-0.329140959583389	7.50334263187175	0.000161983867532543	0.00357314361616811	TRUE	FALSE	FALSE
"PLEKHM3"	-0.364031332951526	5.87060941999165	0.000162188739086339	0.00357392047865357	TRUE	FALSE	FALSE
"PROSER1"	-0.394446791645807	6.91516043948181	0.000162753807461254	0.00357965530713941	TRUE	FALSE	FALSE
"RP11-11N7.4"	-0.87336907040462	3.33171601356959	0.000162788843835543	0.00357965530713941	TRUE	FALSE	FALSE
"ST3GAL5"	0.75395358639983	1.35962809259557	0.000163119342287395	0.00358318254914104	TRUE	FALSE	FALSE
"KDM5B"	-0.297844022500191	8.64105955274429	0.000164144629446185	0.00359821910576895	TRUE	FALSE	FALSE
"CAPN5"	0.461971609713434	3.17455576016657	0.000164145474254437	0.00359821910576895	TRUE	FALSE	FALSE
"PEX1"	0.463618341747753	3.81642437297713	0.000165622330138421	0.00362328521386015	TRUE	FALSE	FALSE
"ANKRD34A"	1.36678169017694	-0.380423751541585	0.00016563294697367	0.00362328521386015	TRUE	TRUE	FALSE
"PKM"	-0.28189257585786	10.3510268048149	0.000166043871777622	0.00362850643450973	TRUE	FALSE	FALSE
"B3GLCT"	0.777449940751704	1.31387574904418	0.000167078500232932	0.00364733231700201	TRUE	FALSE	FALSE
"OLA1"	0.350029912349624	6.91125981687065	0.000168175842797805	0.00366748685753474	TRUE	FALSE	FALSE
"COX11"	0.315320521396577	5.06130397804551	0.000169287533878753	0.00368791229440518	TRUE	FALSE	FALSE
"KRT24"	-0.911328782468019	1.122542220539	0.000169547815794698	0.00368976682596189	TRUE	FALSE	FALSE
"WDCP"	0.394193272638453	4.33151749506406	0.000170110634355796	0.00369666954102541	TRUE	FALSE	FALSE
"MSH2"	0.365480243671145	6.10538681579253	0.000170215961966897	0.00369666954102541	TRUE	FALSE	FALSE
"PLCXD1"	-0.338611763206435	5.60769895854273	0.000171524262508045	0.00372124625540111	TRUE	FALSE	FALSE
"SLC19A1"	-0.386785200309359	5.37590085069803	0.000172922909110036	0.00374773045608231	TRUE	FALSE	FALSE
"AARS"	-0.449801004064388	7.84650742553268	0.000175100128578426	0.00379101676118513	TRUE	FALSE	FALSE
"BCKDHA"	-0.309753698999648	6.79261234089933	0.000175762749556355	0.00380145593650326	TRUE	FALSE	FALSE
"NPRL3"	-0.314029007692231	6.23031112281628	0.000176800981764984	0.00381998921216529	TRUE	FALSE	FALSE
"GLMN"	0.414906199143136	3.78306231194441	0.000177242072423427	0.00382559579679499	TRUE	FALSE	FALSE
"HSPH1"	0.385327930795897	5.0696845780967	0.00017769168581408	0.00383137467078753	TRUE	FALSE	FALSE
"KCNS3"	0.501493381352805	2.84238848710953	0.000179174725907081	0.00385940161140957	TRUE	FALSE	FALSE
"INTS8"	0.361247857091916	5.26358952062295	0.000179415209166605	0.00386063411266977	TRUE	FALSE	FALSE
"RREB1"	-0.336360295781235	7.37782373968258	0.000180088463569902	0.00387116691179954	TRUE	FALSE	FALSE
"LINC01176"	0.493877350902739	4.14210698504441	0.000180879209459921	0.00388420125023719	TRUE	FALSE	FALSE
"RIPK1"	0.439768319831258	3.38404303809122	0.000182057594994943	0.00390552474151067	TRUE	FALSE	FALSE
"TACR3"	-0.540061157083526	3.56428811586634	0.000184038182616379	0.00394399629195997	TRUE	FALSE	FALSE
"ZMYND8"	-0.295609838223461	7.91570145538501	0.000184694788825176	0.0039540451436902	TRUE	FALSE	FALSE
"NXPH3"	-0.285596155928375	6.09533472364319	0.000185370771608093	0.00396296191637269	TRUE	FALSE	FALSE
"RP11-864I4.4"	2.48559711401506	-3.20331574562384	0.000185487536767467	0.00396296191637269	TRUE	TRUE	TRUE
"MAGI2"	1.32210990491718	-0.980750683455868	0.00018732523365892	0.003998135449056	TRUE	TRUE	FALSE
"UQCRB"	0.366560539516298	5.56496986059211	0.000187513425598943	0.003998135449056	TRUE	FALSE	FALSE
"NAT1"	0.635360548963495	1.62308754949648	0.000188758783955483	0.00402061935571911	TRUE	FALSE	FALSE
"DCUN1D4"	0.388307209597697	3.98328245413861	0.000189061358688144	0.00402299654760045	TRUE	FALSE	FALSE
"ARHGAP5-AS1"	1.08417849781042	-0.375013643668614	0.000190276376661544	0.00404476503607677	TRUE	FALSE	FALSE
"TEKT5"	-0.5353225158465	2.5115061014192	0.000191818466123315	0.00407343528967113	TRUE	FALSE	FALSE
"ZFYVE16"	0.39255162584422	5.3800269649401	0.000192012570954709	0.00407345097656787	TRUE	FALSE	FALSE
"FKRP"	0.398224655776905	3.98319303033656	0.000192727856576768	0.00408451209924164	TRUE	FALSE	FALSE
"MTMR11"	-0.484450663215249	4.32024328974453	0.000194500139577339	0.00411792958827762	TRUE	FALSE	FALSE
"POLL"	-0.280458265651702	5.34844509893292	0.000195078171005706	0.00412602083374116	TRUE	FALSE	FALSE
"PISD"	-0.299297804654182	5.59915592247189	0.000196449851792493	0.00415086517338079	TRUE	FALSE	FALSE
"VPS45"	0.327611119415578	4.40318854671796	0.000197013301942245	0.00415859941755044	TRUE	FALSE	FALSE
"RAB11A"	-0.262723564489624	8.2631752625695	0.000198724989938594	0.00419053116921563	TRUE	FALSE	FALSE
"NRSN2-AS1"	0.895846298959923	1.20773592540535	0.000202155226741074	0.00425860200652747	TRUE	FALSE	FALSE
"SEMA6C"	0.539259799750134	2.35644762957825	0.000204146969753755	0.00429427908040577	TRUE	FALSE	FALSE
"PAQR4"	0.657831328834553	2.20051838574061	0.000204610280297791	0.00429427908040577	TRUE	FALSE	FALSE
"LRRC59"	-0.302967097354894	7.4560070474591	0.000204660059159111	0.00429427908040577	TRUE	FALSE	FALSE
"DNA2"	0.375719711576225	4.75284935983969	0.000204664207572743	0.00429427908040577	TRUE	FALSE	FALSE
"CNPY4"	0.493626362644849	2.90629758385845	0.000206375685424254	0.00432235284515445	TRUE	FALSE	FALSE
"ZC3H12C"	0.729906886506506	1.88072458272216	0.000206412558730911	0.00432235284515445	TRUE	FALSE	FALSE
"IDI1"	0.409674820816541	4.2734938642585	0.000207695992108418	0.0043448505942544	TRUE	FALSE	FALSE
"MAB21L3"	-0.569190868427276	2.64032984183174	0.000208101935332127	0.0043448505942544	TRUE	FALSE	FALSE
"MAP2K7"	-0.350792747650732	6.24475084347843	0.000208188440914136	0.0043448505942544	TRUE	FALSE	FALSE
"GPRC5C"	-0.823560019526211	0.964397235955006	0.000208311929184323	0.0043448505942544	TRUE	FALSE	FALSE
"COL2A1"	-1.28588303857884	-0.462980141012577	0.000208626189634724	0.00434710119767072	TRUE	TRUE	FALSE
"PRDX3"	0.298649808362066	6.99758675488778	0.000209206432417837	0.00435425763712028	TRUE	FALSE	FALSE
"PVT1"	-0.421445341522764	3.48428841488605	0.000209383033627781	0.00435425763712028	TRUE	FALSE	FALSE
"LPGAT1"	0.363508100527909	4.69248825166568	0.000210356468640288	0.00437018675382279	TRUE	FALSE	FALSE
"TMTC3"	0.319561983632995	6.15002992202853	0.000211075792277301	0.00438081048287057	TRUE	FALSE	FALSE
"MFAP2"	-0.40033046636242	4.29449164392019	0.000211613148162398	0.00438764033384752	TRUE	FALSE	FALSE
"IKZF3"	-1.74788224516622	-1.3386970907324	0.00021265083436985	0.00440482052786161	TRUE	TRUE	TRUE
"ADD3"	0.426350460856666	4.85398788088611	0.000214221296102701	0.00443299196827063	TRUE	FALSE	FALSE
"BLACAT1"	1.43025372751558	-1.3619456176072	0.000215111916691812	0.00444705361828234	TRUE	TRUE	FALSE
"RP11-468E2.2"	-0.268498069056417	6.90856018835345	0.000216606765719531	0.00447356679083102	TRUE	FALSE	FALSE
"VWDE"	0.408186834738628	4.11639520627199	0.000216860569542866	0.0044744218981293	TRUE	FALSE	FALSE
"DNMT1"	-0.317408623428325	8.2441363172881	0.000217742343106886	0.00448821937366895	TRUE	FALSE	FALSE
"PEG10"	0.349340891645615	4.44287916448762	0.000218762040067009	0.00450483004501623	TRUE	FALSE	FALSE
"TFAP2C"	-0.277769374344163	8.62533355586711	0.000220322900217803	0.00453254122655102	TRUE	FALSE	FALSE
"SIPA1L1"	-0.299174443730903	7.06502706136597	0.000221288943841006	0.00454373046712297	TRUE	FALSE	FALSE
"TJP2"	-0.265306520935311	6.95032337882051	0.00022144314715829	0.00454373046712297	TRUE	FALSE	FALSE
"SRPRA"	-0.281751077414466	6.28310112264246	0.000221513870204846	0.00454373046712297	TRUE	FALSE	FALSE
"SNORD22"	0.781031119342483	1.32560245078559	0.000222499727761561	0.00455951290372086	TRUE	FALSE	FALSE
"BRI3BP"	0.333146345139693	5.15239721543265	0.000223145332941171	0.00456829891519797	TRUE	FALSE	FALSE
"PAPD7"	-0.290350584035833	6.9801457060538	0.000225420917568833	0.00461040490243207	TRUE	FALSE	FALSE
"ENY2"	0.461512368348593	4.43437343881313	0.000226040045876663	0.00461744399210219	TRUE	FALSE	FALSE
"PPIL1"	0.421376684825712	4.80419490083238	0.000226235130521791	0.00461744399210219	TRUE	FALSE	FALSE
"TMCC2"	0.76104214520681	1.28295351471463	0.000226422654696742	0.00461744399210219	TRUE	FALSE	FALSE
"MMP24"	-0.447367268046445	3.33980861689627	0.000227015340390947	0.00462505334688172	TRUE	FALSE	FALSE
"CASP3"	0.429067696561402	4.39975650290366	0.000228639279673228	0.00465363774453741	TRUE	FALSE	FALSE
"SLA"	-0.909548466339461	1.18651736741994	0.000229074552118444	0.00465403449211312	TRUE	FALSE	FALSE
"SLC22A5"	0.34007441897092	4.61394626697303	0.000229100625098325	0.00465403449211312	TRUE	FALSE	FALSE
"ELAC1"	0.812087616665748	1.06452408218792	0.000230486694027188	0.00467768082502576	TRUE	FALSE	FALSE
"LRP3"	0.645497364963162	2.15476861948269	0.000230850925644246	0.00468056361850018	TRUE	FALSE	FALSE
"DLX6"	-0.323899679934888	5.52014402921833	0.000231182311693522	0.00468277555589975	TRUE	FALSE	FALSE
"P4HA2"	-0.276935501723052	6.80888329965133	0.000231754438739482	0.00468985495339666	TRUE	FALSE	FALSE
"GMEB2"	-0.295114203504901	5.17775105030219	0.00023267866578071	0.00470403912988142	TRUE	FALSE	FALSE
"HPF1"	0.528506472262197	3.51999398272445	0.00023320815946188	0.00470935338573023	TRUE	FALSE	FALSE
"OXSR1"	-0.263961555050545	7.48155943460454	0.00023338863261665	0.00470935338573023	TRUE	FALSE	FALSE
"PURG"	3.88340350345838	-3.62279615093892	0.000235215860247125	0.00474168163824491	TRUE	TRUE	TRUE
"BCDIN3D"	0.594104257980878	2.75177943476531	0.000236107883799255	0.00474622122720798	TRUE	FALSE	FALSE
"RP11-649A18.4"	1.9208779614374	-2.21495932395986	0.00023621244942467	0.00474622122720798	TRUE	TRUE	TRUE
"CDK2"	-0.260134217068323	8.07107022198625	0.000236299688677935	0.00474622122720798	TRUE	FALSE	FALSE
"SMURF1"	-0.29826484104546	6.26357174867114	0.000236342260863057	0.00474622122720798	TRUE	FALSE	FALSE
"LSM3"	0.331883945254054	5.57348382423164	0.000236893100759099	0.00475275243865826	TRUE	FALSE	FALSE
"CCDC121"	0.601271899122618	2.53375858622564	0.00023777931367568	0.00476599336050607	TRUE	FALSE	FALSE
"NCBP2"	-0.266755442562349	6.25328839982053	0.000238117136892825	0.00476822776215234	TRUE	FALSE	FALSE
"RP11-323N12.5"	-1.63855921091847	-0.267506366996724	0.000238745274099	0.00477534878118595	TRUE	TRUE	TRUE
"ADGRL2"	1.02949495873903	-0.142142356114889	0.000238926118644735	0.00477534878118595	TRUE	FALSE	FALSE
"YY1AP1"	-0.292486205100118	7.46167300224098	0.000239325491921548	0.00477879697897566	TRUE	FALSE	FALSE
"CXADR"	0.841657253929893	0.54549515473618	0.000239737754650706	0.00478249577601494	TRUE	FALSE	FALSE
"RP11-1228E12.1"	2.21108704722957	-2.10065580464942	0.000241021535522511	0.00480022906541456	TRUE	TRUE	TRUE
"LIMA1"	-0.289248955378069	7.04209091986094	0.000241082424342951	0.00480022906541456	TRUE	FALSE	FALSE
"HTRA4"	-0.276438843113509	8.64450498175266	0.000243529925620134	0.00484438282635859	TRUE	FALSE	FALSE
"RALGPS1"	0.405895262486113	3.93585661873505	0.000244476015947701	0.00485861486033421	TRUE	FALSE	FALSE
"AC015688.3"	-0.343132182885397	5.3659532436913	0.000244804464401427	0.00485976525594916	TRUE	FALSE	FALSE
"JARID2"	-0.333274551014426	6.39185480932967	0.000244995286329536	0.00485976525594916	TRUE	FALSE	FALSE
"RP11-401F2.3"	-1.22673627685179	0.786604195956171	0.000246010876872485	0.00487531997384362	TRUE	TRUE	FALSE
"GORASP2"	-0.303882733562344	6.95198102588973	0.000247168508690549	0.00489365771059691	TRUE	FALSE	FALSE
"ATP5H"	0.316400600801372	6.1629058046964	0.000249256177113138	0.00493035739630551	TRUE	FALSE	FALSE
"PCMTD1"	0.349833140521393	4.99050225733445	0.000249675614956877	0.00493402111133356	TRUE	FALSE	FALSE
"WNT10B"	-0.733904867588739	2.35251742423742	0.000252588230520998	0.00498246128350273	TRUE	FALSE	FALSE
"PARP8"	0.68304648396989	1.88825940382707	0.000252827065635161	0.00498246128350273	TRUE	FALSE	FALSE
"ZWILCH"	0.471888774197137	4.34009709928509	0.00025283637672384	0.00498246128350273	TRUE	FALSE	FALSE
