"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"NDRG1"	-0.593932779202971	8.81952952681642	-10.3025427719234	4.02774822223588e-09	7.64401297744333e-07	10.9965649071336	TRUE	FALSE	FALSE
"STXBP1"	0.599087994422435	5.32736656596113	10.2027535340236	4.70377145417196e-09	8.46920080799885e-07	10.9698236437917	TRUE	FALSE	FALSE
"CLEC1A"	-0.765084903317464	5.29189838001808	-10.2075433687253	4.66875490698756e-09	8.46920080799885e-07	10.96412588564	TRUE	FALSE	FALSE
"PROM2"	-0.427118600921439	6.94370057587534	-10.2408824661963	4.43244898832289e-09	8.11947568591391e-07	10.9511608386015	TRUE	FALSE	FALSE
"LIF"	-0.610891286240189	4.02973362585035	-10.1419559400521	5.17286963055522e-09	9.00592327580795e-07	10.9456036428287	TRUE	FALSE	FALSE
"PALM3"	-0.567386113262446	5.5349980865142	-10.1707490545567	4.94489790419594e-09	8.82789993642303e-07	10.8977777506768	TRUE	FALSE	FALSE
"IQCJ-SCHIP1"	-0.555032728178636	5.00371183940211	-10.1489003875348	5.11690000181452e-09	8.9827179531854e-07	10.8900226309082	TRUE	FALSE	FALSE
"FOXO1"	-0.566061732643799	5.40752128601336	-10.158873637113	5.03762368379834e-09	8.91786390948704e-07	10.8768276476815	TRUE	FALSE	FALSE
"GLB1L2"	-0.570647824009916	4.30430975235376	-10.1111248399577	5.42918987102978e-09	9.37469785435355e-07	10.876280087423	TRUE	FALSE	FALSE
"CACNA1D"	-1.51570394935166	1.48323015219351	-10.3084279736281	3.99119449952355e-09	7.64350030245118e-07	10.8228165725708	TRUE	TRUE	TRUE
"DRAM1"	-0.4591397837283	5.52990108039372	-10.1040146041501	5.4901635279375e-09	9.4029093397993e-07	10.7958401813497	TRUE	FALSE	FALSE
"A2ML1"	-0.576921066001217	5.00956011991424	-10.0788031490682	5.71219199653301e-09	9.47504225188696e-07	10.7733973857508	TRUE	FALSE	FALSE
"SCARA3"	-0.52652130065324	5.54549320426761	-10.0832426238218	5.67242498051719e-09	9.47504225188696e-07	10.761259210398	TRUE	FALSE	FALSE
"STBD1"	-0.518117570295458	6.27170653302033	-10.0865703336901	5.64280639762747e-09	9.47504225188696e-07	10.7224114781196	TRUE	FALSE	FALSE
"ETV4"	-0.583401330027932	3.56208114359575	-9.98762881995352	6.5966448605417e-09	1.07724744676102e-06	10.7108330506511	TRUE	FALSE	FALSE
"ANGPT4"	-0.558344118190893	7.041578012443	-10.0848716512766	5.65790543566527e-09	9.47504225188696e-07	10.6874444938744	TRUE	FALSE	FALSE
"CTC1"	0.56771723737728	5.09232684924144	10.015663062328	6.31039727850201e-09	1.03855335210096e-06	10.672901151445	TRUE	FALSE	FALSE
"MKNK1"	0.471939389534494	5.3286179234521	9.94716346291312	7.03395959409526e-09	1.13802999380981e-06	10.5536608521637	TRUE	FALSE	FALSE
"TMEM106B"	0.512775841977183	5.4459319538039	9.94333283708537	7.07689780637451e-09	1.13802999380981e-06	10.5493692588427	TRUE	FALSE	FALSE
"GRAMD1B"	-0.612749874341997	4.50961068723477	-9.89726982108743	7.61520237274255e-09	1.21531706957723e-06	10.5129584656325	TRUE	FALSE	FALSE
"SLC1A6"	-1.12508862640322	1.81580760567	-9.85436502996138	8.15511831195416e-09	1.28205762954945e-06	10.3962762806347	TRUE	FALSE	FALSE
"PIGQ"	0.547585454698907	4.52097983853338	9.78776137540719	9.07382076542416e-09	1.40550814885607e-06	10.3502967603221	TRUE	FALSE	FALSE
"MGAT4A"	-0.532516274612259	7.1400601574964	-9.87189990841269	7.92978198178849e-09	1.2560059190102e-06	10.3477935496049	TRUE	FALSE	FALSE
"USP43"	-0.558908598658858	4.34292138437125	-9.78283500940086	9.1459308088697e-09	1.40633706875656e-06	10.3438847996707	TRUE	FALSE	FALSE
"HIST1H2BD"	0.999722565069569	2.82025249792215	9.70212119577435	1.04165234346125e-08	1.57866534297516e-06	10.2670870222398	TRUE	FALSE	FALSE
"TNNT3"	-0.683976200525574	4.28636926941052	-9.69082863630653	1.0608469466567e-08	1.59627155559072e-06	10.211820917006	TRUE	FALSE	FALSE
"ARHGEF33"	-0.839523750605578	3.10061779615431	-9.65668091734172	1.12116846859648e-08	1.67507340137968e-06	10.2068644410642	TRUE	FALSE	FALSE
"ALDH3B1"	-0.468185362880127	5.74267048326562	-9.7297111173406	9.96265559627083e-09	1.52082103471769e-06	10.1700391232998	TRUE	FALSE	FALSE
"S100A4"	-0.878620877675545	2.01671168115632	-9.60800146546197	1.21341944018333e-08	1.78754502985328e-06	10.0482875083389	TRUE	FALSE	FALSE
"CAPN5"	0.749236676383102	3.12970489676712	9.55393296263873	1.32523302344416e-08	1.92533509461204e-06	10.0426199922182	TRUE	FALSE	FALSE
"C11orf45"	-0.508463940716781	4.77788214001599	-9.6087059404002	1.21202936214763e-08	1.78754502985328e-06	10.0373781914619	TRUE	FALSE	FALSE
"VWF"	-0.915778882449062	2.47413567395548	-9.53628003533279	1.36402623755853e-08	1.95338561142007e-06	10.0002221580119	TRUE	FALSE	FALSE
