"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"PAK2"	-0.111259741836607	7.82792994208743	0.0331438359140249	0.121957737530978	TRUE	FALSE	FALSE
"KRI1"	0.146861851259667	4.53384893978635	0.0331590104112675	0.121992265687	TRUE	FALSE	FALSE
"NUMB"	-0.110369274595171	6.72929481229682	0.0331765872138492	0.122018668811316	TRUE	FALSE	FALSE
"NPIPA5"	0.573171618159496	-1.22069880686518	0.0331777715252644	0.122018668811316	TRUE	FALSE	FALSE
"SNORD94"	0.677214750488518	-1.2843443307682	0.0332039552863312	0.122082213152271	TRUE	FALSE	FALSE
"EDC4"	-0.103016709087719	6.70569052979678	0.0332074383421036	0.122082213152271	TRUE	FALSE	FALSE
"MAL2"	0.127957578086133	5.89621852571655	0.033212435373382	0.122082213152271	TRUE	FALSE	FALSE
"PCBP2"	0.102012444602012	9.24908202091411	0.0332211829884182	0.122083522622558	TRUE	FALSE	FALSE
"OR7E83P"	-0.803101974642726	-1.52837944342965	0.0332243821890783	0.122083522622558	TRUE	FALSE	FALSE
"SCFD2"	-0.140666109751171	4.35054185314214	0.0332435308788946	0.122122893642647	TRUE	FALSE	FALSE
"ESCO2"	0.239644764802197	2.31994897524905	0.0332466911155692	0.122122893642647	TRUE	FALSE	FALSE
"TFPI"	1.86987187400346	-4.09343732771623	0.0332546446377029	0.122130813099346	TRUE	TRUE	TRUE
"CMB9-22P13.1"	0.671597736220539	-1.32229175559859	0.0332895447887701	0.122237676576648	TRUE	FALSE	FALSE
"GSTM2P1"	-3.24307041259419	-4.55066933386574	0.0333997726076913	0.122621054331409	TRUE	TRUE	TRUE
"WSB2"	-0.116123484800357	5.84066563108414	0.0334442499179286	0.122762949777153	TRUE	FALSE	FALSE
"NRAV"	-0.186697196445655	3.14673553642545	0.0334721227565624	0.122843856792638	TRUE	FALSE	FALSE
"TMEM249"	-0.330788233342805	1.09674716732953	0.0335113224997708	0.122966298515968	TRUE	FALSE	FALSE
"PLEKHA3P1"	0.96151472073907	-2.24070905832572	0.0335254687318695	0.122996782359032	TRUE	FALSE	FALSE
"TUBA1C"	-0.106429916270947	9.55085117630826	0.0335549980874206	0.12307600745601	TRUE	FALSE	FALSE
"TMPO"	-0.129361535812137	7.36209292746779	0.0335659711081005	0.12307600745601	TRUE	FALSE	FALSE
"SLFNL1-AS1"	0.444220340441979	0.971646568716801	0.0335673067081812	0.12307600745601	TRUE	FALSE	FALSE
"CEP85"	-0.101900433945718	8.37527341745835	0.0335704328701334	0.12307600745601	TRUE	FALSE	FALSE
"THOC1"	0.146442813008828	4.93886272202523	0.0335783020127373	0.123078159086447	TRUE	FALSE	FALSE
"AL078471.5"	0.214123297732789	2.57437377013244	0.0335827047578513	0.123078159086447	TRUE	FALSE	FALSE
"ZNF611"	-0.160237596536579	3.89362782532318	0.033595285658711	0.123102850528162	TRUE	FALSE	FALSE
"TSPYL4"	0.169227612079015	3.92858213072032	0.0336543784231762	0.123297936671762	TRUE	FALSE	FALSE
"FANCD2"	-0.104637820475864	6.53153349621471	0.0336911345479576	0.123411135522044	TRUE	FALSE	FALSE
"GLUD2"	0.51727541385239	-0.413544245333871	0.033703349750649	0.123434416871901	TRUE	FALSE	FALSE
"ZDHHC6"	-0.160886973668757	4.85669548163956	0.0337354720260516	0.12353058468639	TRUE	FALSE	FALSE
"RP11-121M22.1"	1.83841903424663	-3.52467610554478	0.0337600660245472	0.123599157259839	TRUE	TRUE	TRUE
"WDR37"	0.128287257715514	4.65378946513358	0.0337780130396911	0.123634902354402	TRUE	FALSE	FALSE
"DRC7"	-0.687509428653157	-1.13929090458607	0.0337815673574451	0.123634902354402	TRUE	FALSE	FALSE
"RNF122"	-0.199988684661243	2.92209058538504	0.0337984988928164	0.123675382608315	TRUE	FALSE	FALSE
"SCRN3"	0.166340594719659	3.71139719898069	0.033810767448032	0.123698788999695	TRUE	FALSE	FALSE
"HEYL"	0.468668878519728	0.107106722910673	0.0338418085380715	0.123790855819242	TRUE	FALSE	FALSE
"ZNF440"	-0.207966244004706	3.74089542632564	0.0338545658288906	0.12381602148462	TRUE	FALSE	FALSE
"FUS"	-0.107622618993388	9.27588599951633	0.0338777030077692	0.123879134102008	TRUE	FALSE	FALSE
"PAX9"	0.267741906362792	1.72908632677072	0.0338915179131533	0.123908142373913	TRUE	FALSE	FALSE
"RP3-414A15.10"	-0.957264982865079	-1.94394995286458	0.0339057764800306	0.123938762333563	TRUE	FALSE	FALSE
"RABGGTA"	-0.109352413260009	5.66438979405556	0.0339493879667939	0.124076649359556	TRUE	FALSE	FALSE
"SEMA5A"	-0.246035600263546	3.09601626039933	0.0339578608865783	0.124085318253771	TRUE	FALSE	FALSE
"DLG4"	-0.476025773621981	-0.196445175349897	0.0339700441618591	0.124085318253771	TRUE	FALSE	FALSE
"TPM1"	-0.110054693192938	9.69220359584368	0.0339736460641444	0.124085318253771	TRUE	FALSE	FALSE
"RIPK2"	0.171207943747904	3.8148393940528	0.0339753211662276	0.124085318253771	TRUE	FALSE	FALSE
"CNFN"	0.489572318999916	0.25006831813494	0.034012717462235	0.124200365064906	TRUE	FALSE	FALSE
"LRRK1"	-0.280550713896452	2.47358307639788	0.0340235515999802	0.124210467765287	TRUE	FALSE	FALSE
"RP11-186B7.7"	0.959335825594609	-2.35042329289119	0.0340272766293301	0.124210467765287	TRUE	FALSE	FALSE
"RP11-263K19.6"	-0.786948838505995	-1.81400919928066	0.0340425529441337	0.124244702065336	TRUE	FALSE	FALSE
"FBXL13"	-1.42927254077275	-3.13592604544314	0.0341350501726329	0.12455436620605	TRUE	TRUE	FALSE
"RNF139"	0.131474652071058	5.11954075910152	0.0341392248397291	0.12455436620605	TRUE	FALSE	FALSE
"ASMTL-AS1"	0.404121873386057	0.441062203662039	0.0342386012032625	0.124895302674966	TRUE	FALSE	FALSE
"DOLK"	0.148248862348668	4.61678871797833	0.0342578064301863	0.124943724075191	TRUE	FALSE	FALSE
"MTCP1"	0.200508469682629	2.79872931568811	0.0342725284810108	0.124975780678722	TRUE	FALSE	FALSE
"RP11-977G19.10"	0.114938169432757	6.66342267533367	0.034316564791361	0.125101180129373	TRUE	FALSE	FALSE
"PPP2R2A"	-0.112355219054617	6.8407947037023	0.0343187942641055	0.125101180129373	TRUE	FALSE	FALSE
"CYLD"	-0.1633875205964	3.86313495836424	0.034346909624811	0.125182006601431	TRUE	FALSE	FALSE
"CBLB"	0.128487884940844	5.09105497862061	0.0343611807822553	0.125212356747793	TRUE	FALSE	FALSE
"ALG1L13P"	1.20614703053856	-3.23422543532409	0.0343791829610483	0.125256289909624	TRUE	TRUE	FALSE
"NDC1"	-0.100413011864549	6.91774234629762	0.0343988558924405	0.125306294004868	TRUE	FALSE	FALSE
"ZFYVE9"	-0.135589123037799	5.53762508911581	0.0344452039818011	0.125453434834132	TRUE	FALSE	FALSE
"TSACC"	0.785707539197112	-2.11011132574655	0.0344680337322964	0.125510247694181	TRUE	FALSE	FALSE
"RBKS"	0.354709435936015	0.728293692715785	0.0344727187486247	0.125510247694181	TRUE	FALSE	FALSE
"NONOP2"	2.31377622310549	-3.88461418690934	0.0345033416384033	0.125600033688371	TRUE	TRUE	TRUE
"SPTLC2"	-0.125736176702045	6.34876383278525	0.0345112542606375	0.125607132386764	TRUE	FALSE	FALSE
"SIM2"	-0.15478155735322	3.80523308493227	0.0345317415935324	0.125659987633331	TRUE	FALSE	FALSE
"ATP5E"	0.144835175273629	6.42801344334479	0.0345939499190392	0.125834348472265	TRUE	FALSE	FALSE
"SSBP2"	-0.30443811790174	1.81170711894312	0.0345971603607013	0.125834348472265	TRUE	FALSE	FALSE
"POLD1"	0.110646087046453	6.2467033066425	0.0346019850920975	0.125834348472265	TRUE	FALSE	FALSE
"LPAR3"	0.378977085011665	0.99483995232416	0.0346040681579637	0.125834348472265	TRUE	FALSE	FALSE
"SEMA4C"	0.111722973092065	9.27683707218912	0.034609523167583	0.125834348472265	TRUE	FALSE	FALSE
"APCDD1L"	-0.749395288577145	-2.02341999373993	0.0346805914146197	0.12606817325353	TRUE	FALSE	FALSE
"CTD-3065J16.9"	0.604821668781807	-1.23492319669981	0.0346858032933382	0.12606817325353	TRUE	FALSE	FALSE
"SPRY2"	0.193520461614879	3.38625698176902	0.0347211402469299	0.126174838785894	TRUE	FALSE	FALSE
"TMEM127"	0.117963287124637	5.73061034459498	0.0347402434727947	0.126222485166936	TRUE	FALSE	FALSE
"C19orf25"	0.155912389212201	4.08581254511757	0.0347799382625659	0.126344917992622	TRUE	FALSE	FALSE
"DNASE1L1"	0.150570023576276	4.3501148660017	0.0347966215421867	0.126383729208225	TRUE	FALSE	FALSE
"RPL39P34"	-0.468232224026578	-0.0909605590810985	0.0348177598222292	0.126438705122406	TRUE	FALSE	FALSE
"GIT1"	0.134104936369022	5.84013885662154	0.0348284702253967	0.1264558003737	TRUE	FALSE	FALSE
"SF3A2"	-0.107804860948473	6.29004582894066	0.0348851047361016	0.126639603027868	TRUE	FALSE	FALSE
"GOSR2"	0.11614265728111	5.38011379705893	0.0348973158586613	0.1266413922741	TRUE	FALSE	FALSE
"ZNF213-AS1"	0.266363444996741	2.67235747500312	0.0348976209129	0.1266413922741	TRUE	FALSE	FALSE
"SH3RF1"	-0.19831690792145	3.45938973159024	0.034905652670905	0.126648721867944	TRUE	FALSE	FALSE
"RP3-399L15.3"	-1.59090871747939	-3.60686539816557	0.0349175968560781	0.126670242013112	TRUE	TRUE	TRUE
"RGS3"	-0.977395618749914	-2.44381828331531	0.0349859314555334	0.126896187969459	TRUE	FALSE	FALSE
"CTA-363E6.5"	-1.0191526784393	-2.2506701953422	0.0349919280316429	0.126896187969459	TRUE	FALSE	FALSE
"RP11-707G18.1"	1.44166275415936	-2.75487447524609	0.0350201912737292	0.126976824332595	TRUE	TRUE	FALSE
"INAFM2"	-0.126223062122914	4.93229514224875	0.0350458415168464	0.127047960315589	TRUE	FALSE	FALSE
"AEBP2"	-0.122254607637998	7.02846542793491	0.0350897843175559	0.127185374472407	TRUE	FALSE	FALSE
"TAC3"	-1.73792176907759	-3.81290947831318	0.0351192886475157	0.127270417107959	TRUE	TRUE	TRUE
"IMP3"	0.133525716007179	5.24596070620228	0.0351273340269789	0.1272776777799	TRUE	FALSE	FALSE
"MFN1"	0.192483314082649	5.36127031252028	0.0351372346401742	0.127291656909701	TRUE	FALSE	FALSE
"FLJ22447"	0.516747244985938	-0.222297282098029	0.0352137050719844	0.127546752243195	TRUE	FALSE	FALSE
"NDRG3"	0.124257313100148	4.77764530359391	0.0352220409637312	0.127551894340553	TRUE	FALSE	FALSE
"IGBP1P4"	-2.90777407864943	-3.81327068731073	0.0352272344665971	0.127551894340553	TRUE	TRUE	TRUE
"CCDC130"	0.155664623201366	3.99021470621319	0.0352599853087947	0.127648539356431	TRUE	FALSE	FALSE
"DDX50"	0.176231846492162	5.3249620189564	0.0352750032184843	0.12767545153866	TRUE	FALSE	FALSE
"ARMC5"	0.149344452556244	4.30806489119789	0.0352797105750482	0.12767545153866	TRUE	FALSE	FALSE
"RP11-65L3.3"	-1.85168569521638	-3.48081829912965	0.0352856013888768	0.12767545153866	TRUE	TRUE	TRUE
"FRMD6"	0.342131008043802	1.89542893622124	0.0353175523618838	0.127745407321596	TRUE	FALSE	FALSE
"DHX9"	-0.112619457271051	7.69502793295856	0.035318967972142	0.127745407321596	TRUE	FALSE	FALSE
"RNF24"	-0.13887302548417	4.79066260420359	0.0353231272025205	0.127745407321596	TRUE	FALSE	FALSE
"SPIN1"	-0.11390983750128	7.49148132465274	0.0353414097812729	0.127789587787898	TRUE	FALSE	FALSE
"FOXD2"	-0.442065999501673	-0.27915964714318	0.0353554881324583	0.127818553800989	TRUE	FALSE	FALSE
"RP11-360N9.2"	-0.85117063036872	-2.33911389856235	0.0354368001948076	0.128090534129001	TRUE	FALSE	FALSE
"HMBS"	0.128765021944405	5.0344050693412	0.0354445856094946	0.128096695908323	TRUE	FALSE	FALSE
"SERTAD3"	-0.1346842217611	5.36369680219093	0.0354539878541903	0.128108697793546	TRUE	FALSE	FALSE
"BAIAP2-AS1"	0.212596997928221	3.11240286889941	0.0354619660509536	0.128115550819652	TRUE	FALSE	FALSE
"TIFA"	-0.131467772515805	5.05483031790085	0.0355054051324565	0.128250491172896	TRUE	FALSE	FALSE
"RP11-390E23.6"	0.366489201929977	0.550566057128042	0.0355602987437479	0.128426753529195	TRUE	FALSE	FALSE
"DDX17"	-0.0998396108745652	9.14199065078768	0.0355804937421137	0.128477662182271	TRUE	FALSE	FALSE
"ZNF747"	0.189531788938775	3.261187584396	0.0356008048459536	0.12852897255953	TRUE	FALSE	FALSE
"MRPS12"	-0.129125755350339	5.13039341738546	0.035612035221336	0.128547486972698	TRUE	FALSE	FALSE
"LACE1"	-0.226722622629766	2.66332579092356	0.0356212220222481	0.128558619688312	TRUE	FALSE	FALSE
"CCT6B"	0.480936113741181	-0.512543563746412	0.0356365995322447	0.128592087315222	TRUE	FALSE	FALSE
"NEK4"	0.122314222135137	5.58567486988464	0.0356736126493497	0.128703600628738	TRUE	FALSE	FALSE
"RPL35A"	-0.167347207136507	9.46035435390114	0.0356939969534815	0.128755092435281	TRUE	FALSE	FALSE
"AP000721.4"	0.115503381311922	6.40318633416459	0.0357375703504674	0.12889019979506	TRUE	FALSE	FALSE
"WDR76"	0.24116837677296	2.39041920688759	0.0357676433171331	0.128976578931655	TRUE	FALSE	FALSE
"CTD-2231E14.2"	0.398392539590082	2.13670346006638	0.035830436487767	0.129169078414219	TRUE	FALSE	FALSE
"MACROD1"	-0.160308549182265	4.70777854185136	0.0358332903376387	0.129169078414219	TRUE	FALSE	FALSE
"C5orf34"	0.245856122784391	3.1139617400188	0.0358475543594946	0.129178003907526	TRUE	FALSE	FALSE
"HIVEP2"	-0.176009523417016	3.65417872356736	0.0358480305156839	0.129178003907526	TRUE	FALSE	FALSE
"B4GALNT3"	-0.202676015818911	3.38956438442928	0.0358934261753878	0.129319465676538	TRUE	FALSE	FALSE
"RP11-44N21.1"	0.277835392573464	1.7568693435728	0.0359056601081437	0.129341421996949	TRUE	FALSE	FALSE
"ATP11B"	0.127114769700006	6.39794339380985	0.0359237640748468	0.129380306100626	TRUE	FALSE	FALSE
"BEGAIN"	-0.459641748548086	-0.318500351437879	0.0359288704174963	0.129380306100626	TRUE	FALSE	FALSE
"ZNF17"	0.245845564273654	2.38852771295456	0.0359351307025339	0.129380306100626	TRUE	FALSE	FALSE
"OR8A1"	0.504359069808572	-0.301820368091282	0.0359464812617697	0.129380306100626	TRUE	FALSE	FALSE
"AOC3"	-0.497217605518434	-0.0184649241161135	0.035947162802951	0.129380306100626	TRUE	FALSE	FALSE
"PHLDB2"	-0.142618174575686	5.24034689996266	0.0360292560319435	0.129653622748364	TRUE	FALSE	FALSE
"HNRNPA3P5"	-0.141472143397653	4.84429871206888	0.0360395375463751	0.129668471042176	TRUE	FALSE	FALSE
"HPD"	-1.31813300916685	-3.5509384345383	0.0361770099070217	0.130136830393534	TRUE	TRUE	FALSE
"CTD-2194D22.4"	0.904655790593551	-2.32523546929991	0.0361865629887975	0.130136830393534	TRUE	FALSE	FALSE
"OSGEP"	0.139017625464779	5.02847662233808	0.0361882442060819	0.130136830393534	TRUE	FALSE	FALSE
"MIR2117HG"	-1.43861243635895	-3.36464805883811	0.0362974580602122	0.130507296722381	TRUE	TRUE	FALSE
"KAT5"	-0.116648405350012	5.37024427623465	0.0363076047650881	0.130521502044598	TRUE	FALSE	FALSE
"CFB"	1.41215751294101	-3.30508723568112	0.0363350646780055	0.130597930815025	TRUE	TRUE	FALSE
"COMMD4"	-0.142653887344828	5.15120148957581	0.0363626673115171	0.130674846397888	TRUE	FALSE	FALSE
"GNG4"	-0.527583494420879	-0.593403793018962	0.0363872302397353	0.130720062718724	TRUE	FALSE	FALSE
"RP11-35G9.5"	-0.40077577635785	0.368699151977912	0.0363900382041711	0.130720062718724	TRUE	FALSE	FALSE
"GEMIN4"	-0.112430671073112	5.46358163200677	0.0363938653681437	0.130720062718724	TRUE	FALSE	FALSE
"ITM2B"	-0.103759881947602	7.82655134431787	0.0364158611391486	0.130776769648364	TRUE	FALSE	FALSE
"LMNA"	-0.109953019214538	6.61906873699712	0.0364236280504541	0.130782367225305	TRUE	FALSE	FALSE
"BCL2L2"	-0.119243987540087	5.19067863984681	0.0364409544701714	0.130822281334122	TRUE	FALSE	FALSE
"PCNX1"	0.124549701436003	5.90587151704033	0.0364596749071353	0.130867185481975	TRUE	FALSE	FALSE
"TOB1"	0.149026727941164	4.22433945438683	0.0365613194519213	0.131209668751989	TRUE	FALSE	FALSE
"CORO7-PAM16"	1.34062763878048	-0.515227278662743	0.0365788859519781	0.131250351126617	TRUE	TRUE	FALSE
"NFATC2IP"	-0.111981406697777	6.15084037548473	0.0366245776185693	0.131387142789205	TRUE	FALSE	FALSE
"SLC35E2B"	0.132969847421607	5.21368836682797	0.0366294830343207	0.131387142789205	TRUE	FALSE	FALSE
"RP11-787I22.3"	-0.602056342872	-0.940211486316514	0.0366891328469508	0.131578698085438	TRUE	FALSE	FALSE
"RGS19"	-0.196780965628431	2.98164505020333	0.0367088736852203	0.131624501640496	TRUE	FALSE	FALSE
"SRSF8"	-0.11553372907087	5.50840018602415	0.0367144010082386	0.131624501640496	TRUE	FALSE	FALSE
"PIGC"	-0.129448215066611	4.91646108114776	0.0367420140757422	0.131701083634437	TRUE	FALSE	FALSE
"NPM3"	0.128494457567885	5.05535545554363	0.0368435667189568	0.13204262955113	TRUE	FALSE	FALSE
"ALG3"	-0.109113122016387	6.28791544071034	0.0368566669221755	0.132067110968285	TRUE	FALSE	FALSE
"KLF10"	-0.15250609778649	5.40007144077685	0.0369023338404369	0.13220825929977	TRUE	FALSE	FALSE
"ELFN1"	-1.68090382066165	-3.76283359910208	0.0369360757744672	0.132306643813114	TRUE	TRUE	TRUE
"ANKRD35"	-0.319133498890434	0.968451898811776	0.0369460683939436	0.132319938250054	TRUE	FALSE	FALSE
"RP11-552M11.4"	-0.133060058332144	4.82450443334485	0.0369574431106008	0.132338177217052	TRUE	FALSE	FALSE
"GPN2"	-0.143132900198613	4.29400960534783	0.0370047315629019	0.132484988970784	TRUE	FALSE	FALSE
"CLIP2"	0.835146707736917	-2.16955135750524	0.0370309860308505	0.132540713545849	TRUE	FALSE	FALSE
"LINC00540"	0.390575014844931	0.84190705382818	0.0370328795182221	0.132540713545849	TRUE	FALSE	FALSE
"RP11-400F19.8"	0.203198705287629	2.93093413491584	0.0370706307881889	0.132653288293526	TRUE	FALSE	FALSE
"CCDC107"	0.265686660612918	1.7732456284391	0.0370817972516973	0.132670710072054	TRUE	FALSE	FALSE
"ZMYND19"	0.121219105121297	4.9379519882519	0.0370883100477312	0.132671478937936	TRUE	FALSE	FALSE
"RP11-455F5.4"	0.329381254069086	1.22815250016318	0.0371239262798175	0.132776338032366	TRUE	FALSE	FALSE
"IPO8"	-0.117061030146212	6.70292908808271	0.0371417298775276	0.132807418349802	TRUE	FALSE	FALSE
"INCENP"	-0.136317210561312	5.92105517626806	0.0371452249557122	0.132807418349802	TRUE	FALSE	FALSE
"ARHGAP19"	-0.12898542785826	5.72000818026079	0.0371541119225015	0.132816650561584	TRUE	FALSE	FALSE
"ALPK1"	0.176339166181252	3.43751366492005	0.0371674878285931	0.132833149326866	TRUE	FALSE	FALSE
"MON1A"	0.352705601546512	0.864440386254204	0.0371733905144501	0.132833149326866	TRUE	FALSE	FALSE
"CTD-2501B8.1"	1.22267892214571	-2.64638343634729	0.0371776439965444	0.132833149326866	TRUE	TRUE	FALSE
"TMEM65"	0.392207746780825	0.666064054441199	0.037254235290429	0.1330842327672	TRUE	FALSE	FALSE
"RP11-597A11.11"	-0.532737024664652	0.422987590139658	0.0372673997480131	0.133108688214928	TRUE	FALSE	FALSE
"RP11-677M14.7"	0.600189358521134	-0.436194762120011	0.0373374623036489	0.133336324951461	TRUE	FALSE	FALSE
"S100P"	0.245799490689249	3.64630902632478	0.037357311270532	0.133384596478818	TRUE	FALSE	FALSE
"RAB40A"	-0.4412600793715	0.163088641189555	0.0374294067670363	0.133619366709776	TRUE	FALSE	FALSE
"KRT8P12"	0.424260843966021	0.481640983566336	0.0374607667785126	0.133708660277219	TRUE	FALSE	FALSE
"RP11-345J4.5"	0.271398909934865	1.83033857088958	0.0374841863924882	0.133755230853636	TRUE	FALSE	FALSE
"OXA1L"	0.111755799420407	7.74385003066632	0.0374865130048355	0.133755230853636	TRUE	FALSE	FALSE
"TRAF2"	-0.126985035834666	5.15188712070736	0.0375309510757703	0.133891111831021	TRUE	FALSE	FALSE
"MXRA7"	0.127419367876513	5.07273269257482	0.0375420388088244	0.133907990102725	TRUE	FALSE	FALSE
"CTD-2227E11.1"	-0.378298475685457	1.10183124641993	0.0375675838230468	0.133976421333385	TRUE	FALSE	FALSE
"RP5-875O13.7"	-0.441108973441685	-0.171925742718328	0.0375776112174544	0.133989498630145	TRUE	FALSE	FALSE
"EXOSC10"	-0.109363981297724	6.24213974700058	0.0376125338051761	0.134091324613275	TRUE	FALSE	FALSE
"ABCB9"	0.226218286327645	2.9893638476437	0.0376335710752298	0.134143622380845	TRUE	FALSE	FALSE
"RTCA-AS1"	0.664295382673628	-0.625396653075915	0.0376758812079199	0.134271716042301	TRUE	FALSE	FALSE
"TWF1"	0.154639754446369	5.90016528227127	0.0377386472930025	0.134472656271041	TRUE	FALSE	FALSE
"TMED3"	0.116000401924511	6.91447960993897	0.0377788233809253	0.1345930480877	TRUE	FALSE	FALSE
"ATP8B3"	-0.486549565696914	-0.410597333289464	0.0377886345135467	0.13460082987257	TRUE	FALSE	FALSE
"AC007383.3"	0.347845586793073	0.916271820453353	0.0377937866085754	0.13460082987257	TRUE	FALSE	FALSE
"LCLAT1"	-0.125057553267998	5.07631713626149	0.0378125363543637	0.134638256520995	TRUE	FALSE	FALSE
"ASGR1"	-0.29485693828988	1.7915637605989	0.0378170779376591	0.134638256520995	TRUE	FALSE	FALSE
"ATIC"	-0.159213283304209	4.85214707915649	0.0378469376847052	0.134721796090909	TRUE	FALSE	FALSE
"ZNF616"	0.432330591756828	-0.182561738302776	0.0378612615346433	0.134750014443115	TRUE	FALSE	FALSE
"CTD-2265O21.7"	1.41863293136688	-2.86249855247083	0.0378734689141354	0.134770691916415	TRUE	TRUE	FALSE
"MIEN1"	0.221611358592246	2.61722002386615	0.0379124796036938	0.134886724426856	TRUE	FALSE	FALSE
"RP11-279O9.4"	0.818722753211045	-1.90821102390637	0.0379446498544566	0.134978384639308	TRUE	FALSE	FALSE
"PTOV1"	-0.106102170196155	6.89912401853155	0.0379996540569811	0.135151226129388	TRUE	FALSE	FALSE
"EWSR1"	-0.098681117845161	7.73108312923611	0.0380062369314466	0.13515182093144	TRUE	FALSE	FALSE
"GOSR1"	-0.103869406196043	5.64498782886899	0.0381015435872916	0.135467867883525	TRUE	FALSE	FALSE
"CLPTM1L"	0.171705021337346	4.5100137909921	0.0381264768501232	0.13553364180302	TRUE	FALSE	FALSE
"RPGR"	0.32607688949862	1.47939481659555	0.038135556053506	0.13554304434337	TRUE	FALSE	FALSE
"ZBTB33"	-0.129666354935049	6.06190074865546	0.038148719043906	0.135556573919359	TRUE	FALSE	FALSE
"RP11-727A23.4"	0.534471793866594	-0.777182996060152	0.0381574281442075	0.135556573919359	TRUE	FALSE	FALSE
"AP3M1"	0.128280554653364	5.95146104813038	0.0381637592042452	0.135556573919359	TRUE	FALSE	FALSE
"RP1-102K2.8"	-0.987697476672204	-2.48435644432926	0.038165102056191	0.135556573919359	TRUE	FALSE	FALSE
"AC092614.2"	-0.964698287920399	-2.51618086233436	0.0381819668567043	0.135593613250731	TRUE	FALSE	FALSE
"KPNA2"	0.151211010309583	7.59156335937403	0.0381899179411893	0.135598990620107	TRUE	FALSE	FALSE
"KLHL18"	0.154818649365761	3.96198986828127	0.0382415512869941	0.135742465250465	TRUE	FALSE	FALSE
"ATP23"	1.66730187787922	-1.68291138539167	0.0382475076275005	0.135742465250465	TRUE	TRUE	TRUE
"RP11-235D19.4"	-0.786981428634513	-2.2391247325417	0.0382496569698452	0.135742465250465	TRUE	FALSE	FALSE
"TMEM170B"	0.534153069620797	-0.466254911694118	0.0382904001676379	0.135864168760563	TRUE	FALSE	FALSE
"USP49"	0.223904349020473	2.79441547314348	0.0383280859448933	0.135974984593318	TRUE	FALSE	FALSE
"BMS1P10"	-0.554496411127233	-1.08918039920963	0.038380423390316	0.136137733480451	TRUE	FALSE	FALSE
"NCF4"	0.696655567537381	-0.650241101299134	0.0383887846356128	0.136144467530946	TRUE	FALSE	FALSE
"ZIC1"	0.169936580457355	4.01394530205266	0.0384405848769357	0.136305228247354	TRUE	FALSE	FALSE
"PLEKHM1"	-0.248623008865769	2.85099227390833	0.038455711385286	0.136335916533564	TRUE	FALSE	FALSE
"CLSTN1"	0.106576466581868	6.2168062913333	0.0384685510746223	0.136358488463401	TRUE	FALSE	FALSE
"RP11-464F9.1"	0.207047020362619	2.66817649424047	0.0384772569144054	0.136366402112864	TRUE	FALSE	FALSE
"RP13-638C3.2"	1.90718445750324	-3.88421880675678	0.0384978989361566	0.136416608745008	TRUE	TRUE	TRUE
"DOCK9-AS2"	0.316296231529729	0.835790906782795	0.0385490335328437	0.136562911602406	TRUE	FALSE	FALSE
"CPTP"	0.201873644753283	3.14965678157294	0.0385521520601684	0.136562911602406	TRUE	FALSE	FALSE
"ZNF566"	0.191924538019857	2.79442405597268	0.0385607095767847	0.136570260246225	TRUE	FALSE	FALSE
"SCML1"	0.663294043198004	-1.18677131070884	0.0386033837147687	0.136691518405836	TRUE	FALSE	FALSE
"RP11-574K11.26"	0.484805759412123	-0.161975374441043	0.0386079243574823	0.136691518405836	TRUE	FALSE	FALSE
"UBL7-AS1"	0.219584833821888	2.29619308950116	0.0386253958682676	0.136730396464615	TRUE	FALSE	FALSE
"MXRA5Y"	-1.77293345818936	-3.24600672923582	0.0386537793788815	0.136807882458924	TRUE	TRUE	TRUE
"CTD-2016O11.1"	-1.46211351373559	-3.62330157992399	0.0387459899799658	0.137101327012778	TRUE	TRUE	FALSE
"TMED9"	0.11259546033511	9.29310303258242	0.0387560801204235	0.137101327012778	TRUE	FALSE	FALSE
"PRPF4"	0.119243610041811	5.20339192111854	0.0387562139163151	0.137101327012778	TRUE	FALSE	FALSE
"APPL1"	0.125282666918117	5.78107745273647	0.0387930126319201	0.13720102224404	TRUE	FALSE	FALSE
"MTATP6P1"	-0.231681493182686	8.81958914767484	0.0388028316095662	0.13720102224404	TRUE	FALSE	FALSE
"RP11-9M16.2"	0.492366601016726	-0.589904014089832	0.0388039348015755	0.13720102224404	TRUE	FALSE	FALSE
"NAPB"	0.166651792045977	3.99349342970686	0.0388121524750035	0.137207048840145	TRUE	FALSE	FALSE
"SLC7A10"	-0.449058225834503	0.0401901853231197	0.0388327418958685	0.137256802144021	TRUE	FALSE	FALSE
"RP11-438J1.1"	-0.135615946855176	4.89651899628521	0.0388745537265777	0.137381538131872	TRUE	FALSE	FALSE
"HNRNPA1P7"	-0.121736145128816	8.13060430237661	0.0388844903214566	0.137393605017076	TRUE	FALSE	FALSE
"AP000662.4"	0.434027381498903	0.666225602819955	0.0389034627559571	0.137437589538318	TRUE	FALSE	FALSE
"AGTRAP"	-0.132848514226288	4.37657348018538	0.0389123736104726	0.13744056817235	TRUE	FALSE	FALSE
"ALG11"	0.132657255576934	4.76911681729086	0.0389173544644482	0.13744056817235	TRUE	FALSE	FALSE
"UTP14C"	0.135842918361452	4.45025558754462	0.0389267566044228	0.137450729907605	TRUE	FALSE	FALSE
