"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"HSP90AA1"	39905.3579980406	0.231893894616153	0.124821313903771	1.85780687098782	0.0631964450535046	0.127896506709993	FALSE	FALSE	FALSE
"RBL1"	2070.04706653976	0.0104938158121005	0.0632575846534076	0.16589023861086	0.868243329516441	0.918219031620232	FALSE	FALSE	FALSE
"DLGAP4"	7257.14548963542	-0.086540239858173	0.0584760349050646	-1.47992660580818	0.138892834483062	0.241022006083024	FALSE	FALSE	FALSE
"IGSF9B"	10547.6170511986	-0.784756852588784	0.0544373053542487	-14.4157916612883	4.11691355763736e-47	5.30925510445688e-45	TRUE	FALSE	FALSE
"CROCCP3"	16.0355566178453	-0.111034329674111	0.526395347417535	-0.210933341677199	0.832939286508674	0.894957335050661	FALSE	FALSE	FALSE
"NDC80"	2243.75204260254	0.464143556588742	0.0975395737744357	4.75851532488848	1.95022088424404e-06	1.08306625067747e-05	TRUE	FALSE	FALSE
"AP4E1"	3454.21933650816	-0.412018770965188	0.064910818234943	-6.34745920893953	2.18899993169979e-10	2.16414665736608e-09	TRUE	FALSE	FALSE
"RSBN1"	2465.78381720338	-0.143368896627248	0.0810382882853078	-1.76915010991465	0.0768688273579712	0.150041117563562	FALSE	FALSE	FALSE
"MAGI3"	331.943027717795	0.349990736674183	0.131350686169827	2.66455202389783	0.00770909412602131	0.0211129706870713	TRUE	FALSE	FALSE
"TCF7"	247.084355483943	-0.0523618067541466	0.134259695806974	-0.390003913232662	0.696533653269345	0.794998160562435	FALSE	FALSE	FALSE
"OSTM1"	1254.63004621131	0.709454738690963	0.0753505323806853	9.41539118936363	4.71324017684353e-21	1.32282344136865e-19	TRUE	FALSE	FALSE
"PCNP"	17024.2199700355	-0.0452184588098916	0.0454053079925004	-0.99588486036391	0.319306092112624	0.455613585668734	FALSE	FALSE	FALSE
"EXD2"	3389.94479563	0.253157036744702	0.0648477552071806	3.90386738809842	9.46676659620352e-05	0.00039625069055925	TRUE	FALSE	FALSE
"ARG2"	1550.97851136856	-0.130587334653782	0.0765334265685117	-1.7062784264191	0.0879562528140348	0.167289582765241	FALSE	FALSE	FALSE
"MEF2C"	7.03783176066626	2.82506809982105	0.894982999161507	3.15656063016594	0.00159641694700713	0.00515917394325413	TRUE	TRUE	TRUE
"CACNA1S"	1494.59504684629	-0.938630609615036	0.0755738017769868	-12.4200528165153	2.03427152495791e-35	1.42374756185655e-33	TRUE	FALSE	FALSE
"PKP1"	10.0554859808681	-0.155127585492258	0.671948021362612	-0.230862478287653	0.817421641330022	0.88387727466252	FALSE	FALSE	FALSE
"UBA5"	4192.4854757635	-0.0636279828858807	0.0515002758834771	-1.23548819485634	0.216648867304082	0.340287893162888	FALSE	FALSE	FALSE
"STK17B"	1104.08989244071	0.152430694965334	0.088733734010828	1.71784380162265	0.0858251096784289	0.164003792066742	FALSE	FALSE	FALSE
"CDC14B"	3607.69584771172	0.100551992273382	0.0567108273846134	1.77306516075735	0.0762179101359268	0.149030975079044	FALSE	FALSE	FALSE
"ZNF510"	871.118326521843	0.115648240307381	0.0957908828344989	1.20729903395076	0.227317002589881	0.35255071127808	FALSE	FALSE	FALSE
"ZNF506"	2027.29332376764	0.298196861890769	0.069677420799721	4.27967709579691	1.87164659683847e-05	8.91668717726928e-05	TRUE	FALSE	FALSE
"JMJD4"	2421.84857067695	-0.166771229815233	0.093030806155389	-1.79264521836644	0.073029671180026	0.1441911414694	FALSE	FALSE	FALSE
"DUSP12"	1304.73610511647	0.0164679691483023	0.0785469911417622	0.2096575426878	0.833934965010066	0.895743745231687	FALSE	FALSE	FALSE
"AACS"	4159.32239612985	0.106528379938825	0.0476087171434114	2.23758139959811	0.0252483656426604	0.0590926600430564	FALSE	FALSE	FALSE
"KIAA0141"	6117.14632540496	-0.121730753080516	0.0451634307132113	-2.69533893147995	0.00703170648754015	0.0195175114276145	TRUE	FALSE	FALSE
"CADPS2"	93.282927316227	0.536559951070642	0.206426522986273	2.5992781514143	0.00934200415331058	0.0250102058373218	TRUE	FALSE	FALSE
"PCDHB4"	106.649009493014	0.278700052400754	0.211837214157053	1.31563310776043	0.188297215713332	0.305181678919412	FALSE	FALSE	FALSE
"PCDHA6"	619.040241794561	1.00329150453877	0.106377856639454	9.43139424155935	4.04673584548829e-21	1.14205387240539e-19	TRUE	FALSE	FALSE
"PCDHGA2"	2338.72293571093	0.378665252105406	0.0668343576044702	5.66572741442911	1.46402108147412e-08	1.11102024417567e-07	TRUE	FALSE	FALSE
"HSPB11"	732.751594141311	0.149845735486688	0.0998290039388979	1.50102404686321	0.133349342036816	0.233734698559015	FALSE	FALSE	FALSE
"PHLPP1"	5213.27987233644	-0.356506465962055	0.0612799850324736	-5.81766568273694	5.967510223894e-09	4.81560349790353e-08	TRUE	FALSE	FALSE
"ATP8B1"	6423.47535558708	-0.120940532412385	0.06127688907134	-1.97367285195538	0.0484189540166109	0.102046401224914	FALSE	FALSE	FALSE
"SMARCD3"	28.7878357241917	0.0319938140313258	0.378676276646274	0.0844885618784396	0.932667996623713	0.959654754289995	FALSE	FALSE	FALSE
"WDR70"	3786.6593920659	-0.0110036006633441	0.0718629091762766	-0.1531193322045	0.87830417075395	0.924868470705373	FALSE	FALSE	FALSE
"FYB"	10620.2505136081	-0.227033630160828	0.0619519932126517	-3.66467030982408	0.000247657397339558	0.000958273286781395	TRUE	FALSE	FALSE
"STRADB"	974.288961242742	0.724313823333623	0.0808969512766134	8.95353671434359	3.44271290579398e-19	8.12847255717938e-18	TRUE	FALSE	FALSE
"BZW1"	8994.3082832861	0.387682048201225	0.0579251317176259	6.69281254449454	2.18921507862991e-11	2.4190589176878e-10	TRUE	FALSE	FALSE
"C1QTNF3"	96.3958401921277	0.516005042752274	0.227618798333701	2.26697024380115	0.0233920435333645	0.0553841830160161	FALSE	FALSE	FALSE
"ME2"	1811.54398392163	0.393136124729416	0.0743476015921687	5.28781179635022	1.23788243252627e-07	8.25092981522905e-07	TRUE	FALSE	FALSE
"C5orf22"	3024.48579575394	0.125646442299595	0.0608553239038013	2.06467461249921	0.0389537982678456	0.0850637995917374	FALSE	FALSE	FALSE
"CCNT2"	4804.97250717609	-0.0882890561031535	0.0696926385986518	-1.26683474579855	0.205214385329635	0.326369678073419	FALSE	FALSE	FALSE
"FAM135A"	797.825720118503	0.360542127513448	0.089472900121899	4.02962379695126	5.58661885708093e-05	0.000243597144943036	TRUE	FALSE	FALSE
"EPB41L3"	3715.39472915715	0.208397795980821	0.0509647264701935	4.08905944197898	4.33125860102023e-05	0.000193073124599405	TRUE	FALSE	FALSE
"COBLL1"	658.028730581668	-0.238645130236791	0.087003909994876	-2.74292420019797	0.00608947403545534	0.0171664530916489	TRUE	FALSE	FALSE
"DLG3"	3031.00942316909	0.13280555628765	0.0500959897813822	2.65102170587327	0.00802486839422387	0.0218661030222928	TRUE	FALSE	FALSE
"SERTAD4"	2942.4420101755	0.226425337977623	0.0622253005931452	3.63879862080676	0.000273912881575481	0.00105068691170595	TRUE	FALSE	FALSE
"TRAF5"	146.987120914609	-0.165756994907143	0.190037404069454	-0.872233525388314	0.383080993617574	0.520481317993711	FALSE	FALSE	FALSE
"MRPL22"	3110.95196061979	0.106702329355645	0.0728218814981441	1.4652509267886	0.142852469807577	0.246302565170252	FALSE	FALSE	FALSE
"GEMIN5"	6590.30039375984	-0.22495383741281	0.0495327771080664	-4.5415147412798	5.5851479823622e-06	2.92027136999261e-05	TRUE	FALSE	FALSE
"NFE2L1"	16493.2929419621	-0.289959021562954	0.0609552100544534	-4.75691940531291	1.96569601618811e-06	1.09047160429755e-05	TRUE	FALSE	FALSE
"SEMA5B"	13.6528162237919	0.426999632952436	0.554222153393181	0.770448511193868	0.441033886494648	0.576908677615391	FALSE	FALSE	FALSE
"GSK3B"	11495.9447582195	-0.178888293478051	0.0503144348853111	-3.55540698977971	0.000377394437833357	0.0014032461797979	TRUE	FALSE	FALSE
"ITGB5"	8032.34886095377	0.434360711611306	0.0564179889132215	7.69897545053249	1.37161515988896e-14	2.13181010662833e-13	TRUE	FALSE	FALSE
"ERC1"	9475.58804523082	-0.229662741292839	0.0623694440615813	-3.68229579000382	0.000231143003056642	0.00089949767576053	TRUE	FALSE	FALSE
"XPO1"	25376.9862467795	0.0538194430474934	0.0539141278720871	0.998243784545337	0.318161159623028	0.454363035357361	FALSE	FALSE	FALSE
"RNF13"	5454.72119735645	-0.00425064307177127	0.0699011031710753	-0.0608093846726322	0.95151101626698	0.970854441954763	FALSE	FALSE	FALSE
"PALB2"	1470.42112518066	0.1476274451115	0.0771900921237019	1.9125180583399	0.0558097786342395	0.114947947988604	FALSE	FALSE	FALSE
"DOPEY1"	1027.27350288791	0.232496781400929	0.0816630457240375	2.84702559572174	0.00441298140433714	0.012860255877399	TRUE	FALSE	FALSE
"LYRM2"	1700.16856966769	0.208691913630029	0.0619970072857553	3.36616109013344	0.000762221814595442	0.00264448011139055	TRUE	FALSE	FALSE
"BCKDHB"	1381.94749252355	0.0514090906867503	0.066702783798596	0.770718818002801	0.440873615404121	0.576772763594699	FALSE	FALSE	FALSE
"KAT6A"	4457.25285399403	-0.188377588940298	0.0832675357464134	-2.26231732753556	0.0236778046169279	0.0559567324141177	FALSE	FALSE	FALSE
"ZCCHC6"	1804.60773471545	-0.185160178651619	0.0749983048894257	-2.46885818185639	0.0135544924957086	0.0345127992881716	TRUE	FALSE	FALSE
"GRHL2"	1330.68983172499	0.282040243022214	0.0878405143698213	3.21082185191658	0.00132355959416137	0.00436389163278836	TRUE	FALSE	FALSE
"TNPO1"	18477.1489116621	0.16929594568505	0.0574895263807668	2.94481371378435	0.00323149161464193	0.009763474664879	TRUE	FALSE	FALSE
"PLOD1"	18974.9762691132	-0.415233321062014	0.0592499059602004	-7.00816844065435	2.41458016441685e-12	2.98178699576713e-11	TRUE	FALSE	FALSE
"ITGAE"	389.514028709193	0.202668734657129	0.117123319033794	1.73038756354448	0.0835610543009177	0.160505283035021	FALSE	FALSE	FALSE
"DIS3"	3676.93189015521	-0.208669342564086	0.0735413855735383	-2.83744099919664	0.00454767509496603	0.0132149782850867	TRUE	FALSE	FALSE
"PIBF1"	735.790254563123	-0.180699927813514	0.102834773357551	-1.75718700896272	0.0788859388415808	0.153200523240188	FALSE	FALSE	FALSE
"TDRD3"	1058.69384702625	-0.216704122301113	0.0718482591565293	-3.01613601839676	0.00256018385941245	0.00791838286572377	TRUE	FALSE	FALSE
"NUFIP1"	1266.80483575228	-0.352895387680322	0.0731921111303102	-4.82149486099713	1.42486392413269e-06	8.07819346636833e-06	TRUE	FALSE	FALSE
"PDS5B"	3132.14939301856	0.0950143028578507	0.0651492669425637	1.45840939302688	0.144727733146836	0.248858421147673	FALSE	FALSE	FALSE
"RRAGB"	230.98812115856	0.0471447572492039	0.145756391202525	0.323448988138692	0.746355234428931	0.832707345820725	FALSE	FALSE	FALSE
"CYLD"	1315.65102607082	-0.106497024214561	0.0710723795060384	-1.4984305429863	0.134021425884801	0.23456627502394	FALSE	FALSE	FALSE
"SLC27A5"	302.241564569464	0.426546027582284	0.125174846301727	3.40760176812295	0.000655364647897214	0.00229958843904833	TRUE	FALSE	FALSE
"ZNF324"	873.631315116593	0.0567596017307866	0.0927733357174386	0.611809430930244	0.540663849292668	0.667711169961052	FALSE	FALSE	FALSE
"ZNF416"	459.859966098766	0.0307778932311088	0.104549593830753	0.294385583945287	0.768463281463081	0.848564109026698	FALSE	FALSE	FALSE
"ZNF586"	1004.14084792963	-0.145114501601027	0.0792224661577739	-1.83173421175791	0.0669910289629178	0.134113696811595	FALSE	FALSE	FALSE
"ZNF446"	1379.33343396406	0.194276574176413	0.0743942862399776	2.6114448299124	0.00901605339542823	0.0242267049960762	TRUE	FALSE	FALSE
"ZNF264"	841.358848377353	-0.150828577403618	0.081752254421893	-1.8449470105772	0.0650452472178859	0.130990507739834	FALSE	FALSE	FALSE
"RPS5"	70288.5158310343	-0.0780737494970462	0.0405633758053631	-1.92473500903058	0.0542625183301055	0.112203478130123	FALSE	FALSE	FALSE
"FAT1"	6103.76355419942	0.179757180827182	0.0596333122612234	3.01437525455162	0.00257509083722342	0.00795482882038574	TRUE	FALSE	FALSE
"YTHDC1"	1350.57356447131	0.0707635120143574	0.578892210295661	0.12223953053059	0.902709320351095	0.940224153323821	FALSE	FALSE	FALSE
"CHMP2B"	3749.56958302527	0.234403149576064	0.0624423278184484	3.75391433608294	0.000174094381906762	0.000691490667784051	TRUE	FALSE	FALSE
"SMAP2"	3040.95714159087	-0.114891704944524	0.0657848324278779	-1.74647712404654	0.0807280787313128	0.156004868382894	FALSE	FALSE	FALSE
"PPIE"	2614.54194161446	0.0113103330711079	0.0598138033318388	0.189092357300199	0.850020431422622	0.905385065900018	FALSE	FALSE	FALSE
"ZMPSTE24"	5709.6110163855	0.0861315560725921	0.0487889687401809	1.76538997024664	0.0774982478753029	0.151067090663654	FALSE	FALSE	FALSE
"STARD7"	12270.1190416157	0.0694292872016855	0.0419764614509943	1.65400524012109	0.0981264480081966	0.18292996382571	FALSE	FALSE	FALSE
"NOA1"	5012.64893618642	-0.205063926569206	0.0532149813145203	-3.85349992621819	0.000116441298516898	0.000480187795705385	TRUE	FALSE	FALSE
"REST"	5807.68505157443	-0.0288580200184418	0.0699704963514083	-0.412431260648918	0.680023354263115	0.781156605393237	FALSE	FALSE	FALSE
"HAL"	1409.59483157147	0.0552079591697684	0.07034543460858	0.78481225508037	0.432563653734811	0.568676495806214	FALSE	FALSE	FALSE
"SSH1"	6790.74475383733	-0.235025723659621	0.0612341919160541	-3.8381452633819	0.000123967141825123	0.000508649714423822	TRUE	FALSE	FALSE
"GSTP1"	24272.0593425184	-0.0437970588200534	0.0637258312050802	-0.687273245273291	0.491910555369981	0.623447749966955	FALSE	FALSE	FALSE
"APLP2"	39935.7046327838	0.171215141278743	0.0427364748210226	4.00630005155501	6.16772898434036e-05	0.000266993086434925	TRUE	FALSE	FALSE
"FAM234B"	5651.08193765746	-0.34863285058498	0.052512878944036	-6.63899709167584	3.15824627898338e-11	3.42847235911377e-10	TRUE	FALSE	FALSE
"SLCO1A2"	176.876488435527	1.01088316583561	0.17491381837967	5.77932135493933	7.50025461047671e-09	5.96274631069346e-08	TRUE	FALSE	FALSE
"WBP11"	20539.1251186277	-0.368047232707141	0.0592191136713715	-6.2150074509654	5.13222145680866e-10	4.79697910109786e-09	TRUE	FALSE	FALSE
"EIF3I"	11411.3748918321	-0.2246252238293	0.056623815886887	-3.96697432539721	7.27908304237787e-05	0.000311462822493682	TRUE	FALSE	FALSE
"NKAIN1"	5.62506015903066	1.68258266149893	0.933472580202325	1.80249821707054	0.0714670549633388	0.141696284123089	FALSE	TRUE	TRUE
"COL16A1"	4065.66345174902	-0.714105515425591	0.0606454125859357	-11.7750953448241	5.24577546256459e-32	3.03658865980728e-30	TRUE	FALSE	FALSE
"TXLNA"	4842.87594782744	0.108274445058522	0.0477980261117608	2.26524929722738	0.0234973855295348	0.055607750005784	FALSE	FALSE	FALSE
"NCOA1"	11442.1219876613	-0.415973616431327	0.0565051255252664	-7.3616970595937	1.81586698502422e-13	2.50678222810661e-12	TRUE	FALSE	FALSE
"AGBL5"	7400.56212061796	-0.168652379072954	0.0501296611591864	-3.36432314069308	0.000767316452765579	0.00266034371984881	TRUE	FALSE	FALSE
"EFR3B"	111.963169009753	1.36573046513034	0.201992952603528	6.7612777947308	1.36779973833628e-11	1.54748958735924e-10	TRUE	TRUE	FALSE
"KIF3C"	4769.76670802396	-0.19482751005486	0.0521354252777857	-3.73695062458566	0.00018626548257998	0.000736674198961505	TRUE	FALSE	FALSE
"RAB10"	16326.2000486481	-0.145856072006118	0.0460761998745711	-3.16554039619518	0.0015479516608462	0.00502486267984739	TRUE	FALSE	FALSE
"HADHA"	19500.8245612923	0.0427287471579447	0.0577957712593352	0.739305769728666	0.459721346566764	0.594559324509323	FALSE	FALSE	FALSE
"MAPRE3"	287.156928333803	0.261601880111049	0.119680700455254	2.18583179339643	0.0288279137964157	0.0659923122700557	FALSE	FALSE	FALSE
"CAD"	8611.54212326321	-0.249065839949384	0.0404329242600042	-6.15997592327886	7.27560051152626e-10	6.67782144247113e-09	TRUE	FALSE	FALSE
"CD59"	1527.27508130497	0.509641753048038	0.0938664814895304	5.42943279603894	5.65334358991473e-08	3.96668488251042e-07	TRUE	FALSE	FALSE
"CD82"	57.1357339793455	0.764847510250198	0.270097262461018	2.83174847194383	0.00462942495305479	0.0134257277033083	TRUE	FALSE	FALSE
"BCORL1"	1236.74601594917	0.381514484391544	0.0800837406306303	4.76394435858336	1.89844874378174e-06	1.0557530459415e-05	TRUE	FALSE	FALSE
"ATRX"	7433.0216050391	-0.252747658847309	0.064873760500332	-3.89599210679356	9.77975737186693e-05	0.000408428645642879	TRUE	FALSE	FALSE
"AK6"	12.695018266746	-0.212594847165452	0.616634883213168	-0.344766170310801	0.730270167657822	0.82051198986467	FALSE	FALSE	FALSE
"MYNN"	2077.07324349682	-0.0389547537224852	0.0765912527126731	-0.508605778634034	0.61102857767081	0.726813677677783	FALSE	FALSE	FALSE
"MECOM"	17.245990434517	0.545593661127229	0.442546625993516	1.23285012037403	0.217631687914474	0.341401437596838	FALSE	FALSE	FALSE
"SCAMP1"	11530.7155863498	-0.164427963622836	0.0475627397120374	-3.45707511001984	0.000546072623477103	0.0019513812304401	TRUE	FALSE	FALSE
"PREP"	6342.34616430719	-0.135891562934273	0.0588595214521846	-2.30874393099962	0.0209577950056837	0.0504353408569517	FALSE	FALSE	FALSE
"HACE1"	1484.29455011245	0.107868555764036	0.0698122453101699	1.5451237141104	0.122316341967781	0.218031474406046	FALSE	FALSE	FALSE
"SEH1L"	4452.75275161271	-0.00239828466802278	0.0631440131025068	-0.0379811885590712	0.969702680560318	0.981992039118187	FALSE	FALSE	FALSE
"WDR47"	716.034352147608	0.427578852493304	0.0817280473059375	5.23172725383641	1.67933412153702e-07	1.09427924721581e-06	TRUE	FALSE	FALSE
"WDFY1"	4851.90614936076	0.174972247849623	0.057992625693384	3.01714650367322	0.00255166457192361	0.00789682826815241	TRUE	FALSE	FALSE
"OVGP1"	310.017685995303	-0.0744516737632921	0.12801102283435	-0.58160361596075	0.560833706735525	0.684694284508272	FALSE	FALSE	FALSE
"SLC25A24"	5467.43733917699	0.0395500382789705	0.06552529252616	0.603584306978573	0.546120048840393	0.672289881293611	FALSE	FALSE	FALSE
"MAP3K4"	3294.42819541992	0.107393632542089	0.0585133254169222	1.83537052076398	0.0664508085406856	0.133294120380489	FALSE	FALSE	FALSE
"PILRA"	243.772282963126	-0.105499671184807	0.151262159433304	-0.6974624161129	0.485513452171562	0.617760840604954	FALSE	FALSE	FALSE
"IGSF9"	4405.19732867693	-0.202367789795126	0.05864850678644	-3.45051904785946	0.000559509682784885	0.00199450127649139	TRUE	FALSE	FALSE
"ZNF213"	1097.04026151496	-0.0705137010900375	0.0886365994817795	-0.795537075004018	0.426301153393914	0.562495970908843	FALSE	FALSE	FALSE
"AKR1B1"	60925.1934613737	-0.809371258891321	0.0524803077497112	-15.4223801954701	1.15758088378886e-53	1.93987820265221e-51	TRUE	FALSE	FALSE
"CPNE3"	5797.20567368441	0.292977491358773	0.055131405864886	5.31416688478418	1.07146390895153e-07	7.21962586269722e-07	TRUE	FALSE	FALSE
"RRN3"	572.754913103617	-0.196053146590644	0.13205955585031	-1.48458129613029	0.137654773140091	0.239260740211762	FALSE	FALSE	FALSE
"CTTN"	14512.8801408588	-0.00154230115455961	0.040703510368733	-0.0378911091595764	0.969774501822963	0.982015965070306	FALSE	FALSE	FALSE
"WNT11"	2556.94356449698	-0.304916242704236	0.0650545726104264	-4.68708394304887	2.77125320695997e-06	1.51021811567308e-05	TRUE	FALSE	FALSE
"MTIF2"	3919.6052111462	0.0717316236035976	0.0715727581987014	1.00221963508036	0.316237526581308	0.452313339998648	FALSE	FALSE	FALSE
"DDHD2"	4148.99364759162	0.071607229409152	0.0513880138493378	1.39346170527419	0.163480217465579	0.273061145264255	FALSE	FALSE	FALSE
"TTC39A"	7319.76625629385	-0.404579140675924	0.0511696403100191	-7.90662467480169	2.64461428737235e-15	4.41693940323763e-14	TRUE	FALSE	FALSE
"EPS15"	9487.01535074759	-0.218301963174158	0.0450799539559159	-4.84255071306501	1.28182905736566e-06	7.32432666093179e-06	TRUE	FALSE	FALSE
"ORC1"	4487.93737927429	-0.414186396207759	0.0614641981278727	-6.73866102256907	1.59852842006422e-11	1.79161799159673e-10	TRUE	FALSE	FALSE
"MGST2"	655.918077643237	0.687672678272007	0.112176485679402	6.13027475506196	8.77274377803235e-10	7.99433932116221e-09	TRUE	FALSE	FALSE
"CHERP"	12207.6059814922	-0.204306431292476	0.0525964707743527	-3.88441331299552	0.000102577282499136	0.000426868273708057	TRUE	FALSE	FALSE
"ATG16L1"	2923.30624224431	-0.227042518828302	0.0517380495822963	-4.38830842409628	1.1423569806414e-05	5.67032054507899e-05	TRUE	FALSE	FALSE
"USP40"	6164.48593581096	0.108994418472881	0.046007697300458	2.36904746092988	0.0178339647697415	0.0438499898815316	TRUE	FALSE	FALSE
"POMGNT1"	8374.75387078228	0.0345778126947365	0.049119979407109	0.703945993302516	0.481466407281408	0.613991708271747	FALSE	FALSE	FALSE
"RAD54L"	4162.05803312095	0.081932225046319	0.0502464709397614	1.63060655831022	0.10297336444649	0.190053013945804	FALSE	FALSE	FALSE
"MAST2"	3977.19087206828	0.342346068396601	0.0580164561737768	5.90084419102006	3.61646315195072e-09	2.99914746374228e-08	TRUE	FALSE	FALSE
"DNAJA1"	4298.50161687534	0.563740329045749	0.0802320069851746	7.02637700624787	2.11965253727294e-12	2.6335390304557e-11	TRUE	FALSE	FALSE
"B4GALT1"	49411.945980677	-0.0754021472568639	0.0543489909018944	-1.387369774592	0.165329036696945	0.275525345268994	FALSE	FALSE	FALSE
"CHMP5"	3423.69555291936	0.186145171675043	0.0670652116177375	2.77558464641914	0.0055102553512728	0.0156745725307182	TRUE	FALSE	FALSE
"NFX1"	3655.97048220169	-0.388210632080459	0.0520235140366157	-7.46221471712242	8.50800862859476e-14	1.2139998866684e-12	TRUE	FALSE	FALSE
"DIMT1"	3836.66966263017	-0.0731341182629329	0.0554468747129697	-1.31899441837839	0.187170978494868	0.303762440431226	FALSE	FALSE	FALSE
"IPO11"	4578.24899504387	-0.12777826276424	0.057544328934232	-2.22051877449608	0.0263835726819875	0.0612919481208731	FALSE	FALSE	FALSE
"EIF2AK1"	15694.7108126279	-0.0294417675749857	0.0641768386961632	-0.458760016434805	0.646406510280904	0.754665619290878	FALSE	FALSE	FALSE
"SNX10"	17671.8434750604	-0.493632372678195	0.0553543603216678	-8.91767820655256	4.7616564137824e-19	1.1088401267112e-17	TRUE	FALSE	FALSE
"SEPHS1"	4595.80901551991	-0.164089038449381	0.0492180531231752	-3.33391973141898	0.00085631365421818	0.00293988997781797	TRUE	FALSE	FALSE
"MRPL28"	5524.87000048721	-0.188369620927244	0.0454925046635348	-4.14067377297506	3.46287156926114e-05	0.000157533983244619	TRUE	FALSE	FALSE
"HBQ1"	75.403613085487	-0.124677884668745	0.280603904378477	-0.444319849878428	0.656811351947681	0.763227151826971	FALSE	FALSE	FALSE
"ITPKC"	1741.31051771913	-0.135732486817474	0.0729791103893	-1.85988135636926	0.0629023136079617	0.127379998218627	FALSE	FALSE	FALSE
"FAT2"	23352.0847576418	-0.28244026745232	0.0673922491163971	-4.19099037582944	2.7773944253681e-05	0.000128530976178288	TRUE	FALSE	FALSE
"RBM22"	8492.00451492953	-0.188562389931314	0.045603362201642	-4.13483525836446	3.55209353041649e-05	0.000161376717448755	TRUE	FALSE	FALSE
"TMED2"	35904.6116383351	-0.0317992917308645	0.0430632430513157	-0.73843234920722	0.460251762790544	0.59505646691752	FALSE	FALSE	FALSE
"ERO1B"	883.276026194276	0.277333760563806	0.0791331673487742	3.50464627987752	0.000457214312730303	0.00166628489289799	TRUE	FALSE	FALSE
"ZFAND6"	4623.86849425205	0.111106752052053	0.0538894389148582	2.06175373671258	0.0392311876462064	0.0855509512178808	FALSE	FALSE	FALSE
"TXLNG"	1229.3552996935	-0.146427822227795	0.0711212643984597	-2.0588472866206	0.0395088701549298	0.086062939734536	FALSE	FALSE	FALSE
"LAT2"	5.0966098221547	1.03249833086417	0.960328785794457	1.07515087138621	0.282307186792811	0.416018748686651	FALSE	FALSE	FALSE
"HUWE1"	62049.4027455706	-0.288116564874092	0.0669482697478697	-4.3035699945518	1.68067717106014e-05	8.07485924016068e-05	TRUE	FALSE	FALSE
"ZW10"	1514.17391392736	0.145937551391675	0.0715017507072783	2.04103465926492	0.0412473821861211	0.0892773167011264	FALSE	FALSE	FALSE
"ALG9"	3228.94381440951	-0.127439289971611	0.0516018643585794	-2.46966445022297	0.0135239841672645	0.0344628190835645	TRUE	FALSE	FALSE
"MYBPC2"	516.505419569061	-0.984382849479926	0.106427600606685	-9.24931919791958	2.25927065242236e-20	5.90191010432796e-19	TRUE	FALSE	FALSE
"ACOX3"	987.702105327226	-0.276917432423621	0.0796818693466998	-3.47528785022274	0.000510305451708633	0.00183645070364096	TRUE	FALSE	FALSE
"MTMR2"	6747.69528709363	-0.494570960784894	0.0480935590312185	-10.2835176008467	8.36188633154392e-25	3.14357556995459e-23	TRUE	FALSE	FALSE
"PPP1R15A"	8144.20124618221	-0.926664309220193	0.0585582731779769	-15.8246522468955	2.10358135549033e-56	4.20221310779127e-54	TRUE	FALSE	FALSE
"HSD17B14"	33.0786290970461	0.398709740577099	0.331972405355386	1.20103277906569	0.22973848637735	0.355602506717174	FALSE	FALSE	FALSE
"TRIP6"	10477.7830655845	-0.579765036523304	0.0501190914958272	-11.567748321447	6.00376402502389e-31	3.27092769448895e-29	TRUE	FALSE	FALSE
"ACHE"	1418.40721485341	0.414289644217179	0.0653154856339507	6.34290077148003	2.25478671247354e-10	2.22056713646016e-09	TRUE	FALSE	FALSE
"FTL"	87590.4106379203	0.0170783618281909	0.0759290687528103	0.224925211236162	0.822037456040824	0.887126487171645	FALSE	FALSE	FALSE
"SRRT"	10553.6164796353	-0.114757944982569	0.0462143231862081	-2.48316835713862	0.0130219526672769	0.033358726118737	TRUE	FALSE	FALSE
"BAX"	13160.3247106305	-0.0778841302887913	0.0587652781123248	-1.32534266476069	0.185057524249731	0.301080494579409	FALSE	FALSE	FALSE
"NLK"	970.183503931516	0.00831874754606011	0.0789321371068618	0.105391135359706	0.916065449849716	0.948800366295828	FALSE	FALSE	FALSE
"PIGS"	7529.73274961059	-0.116695849786302	0.0487771222487461	-2.39242998369593	0.0167372211952399	0.0415291791371418	TRUE	FALSE	FALSE
"ATXN7L3"	4674.66101385108	0.134791127108401	0.0505519279295162	2.66638944604325	0.00766708187583009	0.021012032320365	TRUE	FALSE	FALSE
"PGS1"	2335.80607698793	-0.0330013245374877	0.058339381060452	-0.565678345186613	0.571612458581176	0.693738486869381	FALSE	FALSE	FALSE
"PSMC5"	6863.54261659303	-0.222016638344146	0.0556412653154841	-3.99014359370368	6.60333058245105e-05	0.00028427945055572	TRUE	FALSE	FALSE
"UIMC1"	3743.56854784803	-0.413611126168577	0.0554358391425986	-7.46107811418959	8.58173519539735e-14	1.22366295550326e-12	TRUE	FALSE	FALSE
"CETP"	54.1204762310734	-0.394289716267716	0.272884677619487	-1.44489503664078	0.148487370686111	0.253908917849966	FALSE	FALSE	FALSE
"MMP2"	194243.610126365	-0.43400719201013	0.0550010099912835	-7.89089495045474	3.00027127665349e-15	4.97830028771103e-14	TRUE	FALSE	FALSE
