"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"PPFIBP2"	-0.342226373647508	6.95776532695016	-5.86696907589116	1.29704946112104e-05	0.000853863873374243	3.21909176840159	TRUE	FALSE	FALSE
"CLU"	-0.614922240757338	5.32490606528247	-5.83416970421868	1.39009920894855e-05	0.000892799693161895	3.2187736470699	TRUE	FALSE	FALSE
"TMEM19"	0.559833283391312	3.91538934699119	5.79149973201909	1.52151549789086e-05	0.000934467798209004	3.21132875179933	TRUE	FALSE	FALSE
"KLHL5"	-0.428397625956921	5.18819833587717	-5.82374038640507	1.42110274390634e-05	0.000899876461938408	3.20299525998904	TRUE	FALSE	FALSE
"ASPHD2"	-0.855772881644987	2.87614813000623	-5.77638693560121	1.57106548302308e-05	0.000953777102748249	3.19949699510807	TRUE	FALSE	FALSE
"RP11-216L13.17"	-0.437150383832169	5.73152197792666	-5.8306689716934	1.40042768508367e-05	0.000893982109514321	3.19532237999161	TRUE	FALSE	FALSE
"RANBP10"	-0.367610592949891	6.1893293963742	-5.83567350829529	1.3856864881198e-05	0.000892799693161895	3.18146097873936	TRUE	FALSE	FALSE
"FOS"	-0.646758741659768	7.34607054819414	-5.85253650112611	1.33717873429799e-05	0.000869115761303769	3.17808938047745	TRUE	FALSE	FALSE
"CITED2"	-0.458068354887404	8.20275634161745	-5.86203757508287	1.31062022083853e-05	0.000860109830909176	3.17522416593927	TRUE	FALSE	FALSE
"SLC3A2"	-0.415742388509742	8.0361069407574	-5.8582346346775	1.32118496197925e-05	0.000861674377989315	3.17080077991763	TRUE	FALSE	FALSE
"ACAN"	-0.450272307774767	6.44828197445741	-5.83508853987259	1.38740129001617e-05	0.000892799693161895	3.16921791681566	TRUE	FALSE	FALSE
"ARHGEF5"	-0.680341305993989	5.48052375688822	-5.80111791919575	1.49081919992609e-05	0.000923255767236195	3.15058841396248	TRUE	FALSE	FALSE
"PLEKHG3"	-0.332874980784045	6.55420823313273	-5.82328375147059	1.42247632120711e-05	0.000899876461938408	3.1387433136769	TRUE	FALSE	FALSE
"DAP"	-0.372286600162015	7.67051745359556	-5.83173399309866	1.39727715221063e-05	0.000893982109514321	3.12421307129069	TRUE	FALSE	FALSE
"CDK14"	-0.373734527710203	5.31719792669436	-5.78204400865039	1.55232649035648e-05	0.000947864053502887	3.10564077285145	TRUE	FALSE	FALSE
"PDE6D"	0.768918937785796	3.40950729844095	5.72523414344935	1.75142828062603e-05	0.00103770937436282	3.10361039269894	TRUE	FALSE	FALSE
"TACC1"	-0.407043740920266	6.98161165348542	-5.8066676079125	1.47339762393704e-05	0.000923255767236195	3.08897190253333	TRUE	FALSE	FALSE
"SEMA3A"	0.786352856629845	2.36511487887893	5.72117460916124	1.76662324968712e-05	0.00104245617305067	3.07270200140997	TRUE	FALSE	FALSE
"ZFAT"	-0.494994063800161	4.25493212347135	-5.72463753096222	1.7536529824037e-05	0.00103770937436282	3.06065283106158	TRUE	FALSE	FALSE
"TSR1"	-0.369819336262545	6.73609302964566	-5.77981073522425	1.55969660497267e-05	0.000949611811570931	3.04223535380672	TRUE	FALSE	FALSE
"DHX29"	0.546320245633144	4.90137729890206	5.73443862677373	1.71747062663654e-05	0.00102493587027551	3.02950253441372	TRUE	FALSE	FALSE
"LIG4"	0.897525986989564	2.08392432198215	5.71790784368335	1.77894910054569e-05	0.00104388138585224	3.02369693762904	TRUE	FALSE	FALSE
"VPS36"	0.444470678020892	5.42927572032485	5.73986768306098	1.69775915189521e-05	0.00101894570637677	3.01073354110613	TRUE	FALSE	FALSE
"TPM4"	-0.383292040126587	9.72457417840744	-5.79963643829066	1.49550555357942e-05	0.000923255767236195	3.01000149192062	TRUE	FALSE	FALSE
"JAM3"	-0.39423377563638	9.85264767260156	-5.79918838752427	1.49692584670016e-05	0.000923255767236195	3.00741632382683	TRUE	FALSE	FALSE
"COPA"	-0.347559489116774	8.79097998280538	-5.78608674478512	1.5390757536548e-05	0.00094250493681663	3.00208553021449	TRUE	FALSE	FALSE
"ACSF2"	-0.370638355670114	6.40486916738303	-5.75039714130144	1.66018891719268e-05	0.00100210715557538	2.99061906213348	TRUE	FALSE	FALSE
"TMEM251"	2.29200814640644	-0.156975005979397	5.9801042070937	1.02239068125305e-05	0.00075097646391814	2.9843070669142	TRUE	TRUE	TRUE
"MED15"	-0.372392538512434	7.09263548118521	-5.75172032455097	1.65552842042768e-05	0.00100210715557538	2.97176573215991	TRUE	FALSE	FALSE
"SERTAD2"	-0.495541702536804	6.63391058339147	-5.74041024097184	1.69580207668376e-05	0.00101894570637677	2.96282427997112	TRUE	FALSE	FALSE
"COX10"	-0.397773703724877	5.70588769546608	-5.71906006785354	1.77459159012215e-05	0.00104388138585224	2.957524740494	TRUE	FALSE	FALSE
"NQO1"	0.619670288622473	3.13439005771415	5.6473935191422	2.06765393207493e-05	0.00115622994228703	2.94823082437835	TRUE	FALSE	FALSE
"GAREM1"	-0.530867865476869	4.37392081028531	-5.66981428306616	1.97098123381186e-05	0.00112754361261278	2.93741196733581	TRUE	FALSE	FALSE
"UBE2QL1"	-0.781560412429802	1.9394129297665	-5.69819084870384	1.85524151790434e-05	0.00107962756398268	2.92773651805515	TRUE	FALSE	FALSE
"TAF5L"	-0.326320766260745	7.3017218709804	-5.73275840342984	1.72361857279819e-05	0.0010256991201855	2.92622938504013	TRUE	FALSE	FALSE
"ADAM19"	-0.561163194684191	4.39403360537953	-5.65584889436009	2.03063749733235e-05	0.0011468474401824	2.89767443781097	TRUE	FALSE	FALSE
"TBC1D2"	-0.363874625702963	5.72439017216922	-5.68898132969365	1.89201951106659e-05	0.00109498030275079	2.89002933282216	TRUE	FALSE	FALSE
"SFXN3"	-0.377798941810522	7.49814720569259	-5.71571181842206	1.78728452859158e-05	0.00104585932998084	2.8830176146552	TRUE	FALSE	FALSE
"GYS1"	-0.363895690553788	7.30716553954309	-5.70946938500499	1.81119853269055e-05	0.00105691712713737	2.87556252153533	TRUE	FALSE	FALSE
"LRIG1"	0.626166522591338	2.5039457554	5.61854597779987	2.19923770065744e-05	0.00121486073527112	2.87046840706027	TRUE	FALSE	FALSE
"ARNTL2"	0.458500619739602	4.02830296019099	5.6278987931708	2.15566049168082e-05	0.00120135301369704	2.86455157935824	TRUE	FALSE	FALSE
"B3GNT2"	0.457131358945941	3.98942618242371	5.62297516587286	2.17848942383806e-05	0.00120768574217296	2.86105833127615	TRUE	FALSE	FALSE
"GAS7"	-0.572870312893284	2.89384491388263	-5.60220233898488	2.27756862421534e-05	0.00123657888241548	2.85718191253347	TRUE	FALSE	FALSE
"CYP26B1"	-0.462522336542323	5.10476759898942	-5.65254279032155	2.04502952216886e-05	0.0011518874843318	2.84865680543357	TRUE	FALSE	FALSE
"AP5M1"	0.568379446568236	3.74329467013178	5.61140054021502	2.23313833029447e-05	0.00122190369002554	2.84403791925764	TRUE	FALSE	FALSE
"SLC15A2"	-0.744728949162179	2.88322685140361	-5.59506916724253	2.31264763756905e-05	0.00125239679005218	2.83957518299306	TRUE	FALSE	FALSE
"TSC22D3"	-0.491840330688959	4.13711383281981	-5.61380449711229	2.22167363517593e-05	0.00122072097646168	2.83280864865838	TRUE	FALSE	FALSE
"LYN"	-0.499714650806252	6.47031790259253	-5.67032991015395	1.96881336403432e-05	0.00112754361261278	2.82207347431009	TRUE	FALSE	FALSE
"TINCR"	-0.388951845779906	6.40692027778207	-5.66884859310504	1.9750479115832e-05	0.00112754361261278	2.81849507606359	TRUE	FALSE	FALSE
"MOCS2"	0.639369414440027	4.15120759767742	5.60550589230586	2.26150798112899e-05	0.0012310317087975	2.8164271583268	TRUE	FALSE	FALSE
"CACNG4"	-0.575803429407363	2.9284966439134	-5.58059985140222	2.3855157395648e-05	0.00128854550178647	2.81299808567731	TRUE	FALSE	FALSE
"PXDC1"	-0.431395942650487	5.81729732860173	-5.64704265907885	2.0692048240872e-05	0.00115622994228703	2.7974755497103	TRUE	FALSE	FALSE
"LHFP"	-0.404310715423184	6.69431156656844	-5.6599480785989	2.01293725936508e-05	0.00113990688994045	2.78855762560586	TRUE	FALSE	FALSE
"ADAMTS13"	0.566000378167393	3.65107982334819	5.57677068315148	2.40519071226315e-05	0.00129530248238578	2.78728443257567	TRUE	FALSE	FALSE
"SLC44A2"	-0.313236491611333	8.54600735925689	-5.68127788552725	1.92335743073054e-05	0.00111006705851424	2.78267946313015	TRUE	FALSE	FALSE
"FASN"	-0.372500850839616	10.1596203718098	-5.69363437014373	1.87334509351951e-05	0.00108715944187554	2.77568072212991	TRUE	FALSE	FALSE
"GOLGA2"	-0.39694392707857	7.73139547569347	-5.66616276034587	1.9864037276775e-05	0.00113096164668254	2.77245427966089	TRUE	FALSE	FALSE
"ECE1"	-0.350789133255198	8.46662896392307	-5.6717943701738	1.96266961516901e-05	0.00112754361261278	2.76503834851981	TRUE	FALSE	FALSE
"SLC1A6"	-0.881703325086337	1.81580760567	-5.57577717616417	2.41032266730858e-05	0.00129530248238578	2.71717240854131	TRUE	FALSE	FALSE
"CHRNA5"	1.01277095817031	1.23434637103298	5.66245526405218	2.00218935774906e-05	0.00113687657709816	2.69998448540499	TRUE	FALSE	FALSE
"KCNK1"	-0.36696595622483	6.87715794548735	-5.61775464964373	2.20296592078974e-05	0.00121486073527112	2.69174890788215	TRUE	FALSE	FALSE
"SYNJ2"	-0.494717529154561	7.09097475706978	-5.61306748776012	2.22518207045137e-05	0.00122072097646168	2.67746853309164	TRUE	FALSE	FALSE
"AFAP1L1"	-0.373977173546044	6.83019455376429	-5.60876941372951	2.24575599157764e-05	0.00122562424141385	2.67739046035951	TRUE	FALSE	FALSE
"NBEAL2"	0.437992733904935	4.75461879718385	5.55465730046361	2.52211403607486e-05	0.00134168823949376	2.66301434296033	TRUE	FALSE	FALSE
"CD55"	-0.333076837134673	9.01163454155277	-5.62468818428748	2.17051882873601e-05	0.00120644194317026	2.65014228658542	TRUE	FALSE	FALSE
"CENPI"	0.483928396531959	4.00890624295038	5.52279449174646	2.70092208313921e-05	0.00139266357490652	2.64307406362615	TRUE	FALSE	FALSE
"FAM45A"	0.585789648897245	3.12849517510701	5.49374686534084	2.87524761263092e-05	0.0014525171752442	2.63127730177189	TRUE	FALSE	FALSE
"ZCRB1"	0.61313850537576	4.44949582428728	5.52892754672369	2.66552183371148e-05	0.00138950423069779	2.62759919688163	TRUE	FALSE	FALSE
"FRMPD2"	-0.513148255592264	3.80028320213316	-5.49953380414299	2.83962109444629e-05	0.00143796773979821	2.61389693154568	TRUE	FALSE	FALSE
"ZC2HC1A"	0.987266628635409	1.66391065275805	5.55880359517938	2.49975506463352e-05	0.00133316051117898	2.60838078000609	TRUE	FALSE	FALSE
"EID1"	0.449557954731738	4.63301455858626	5.52228573660941	2.70388019622504e-05	0.00139266357490652	2.60475542361869	TRUE	FALSE	FALSE
"ARRB1"	0.389629680662596	5.44609928383301	5.54669280855205	2.56563960961702e-05	0.00135798402050734	2.60077889197802	TRUE	FALSE	FALSE
"SLC35G1"	0.609126001841602	2.52765469843608	5.46921462259325	3.03143673875563e-05	0.00150259403149709	2.58502379735094	TRUE	FALSE	FALSE
"FLT4"	-0.360517998643452	7.84783081644176	-5.5724873867506	2.42739633924372e-05	0.00130115855680682	2.57068436587131	TRUE	FALSE	FALSE
"TGFB1"	-0.431485771909415	5.59806343157685	-5.52655754019511	2.67914489574976e-05	0.00138950423069779	2.5607440171975	TRUE	FALSE	FALSE
"KCNAB2"	-0.373461793090074	4.6404369960425	-5.49981149765932	2.83792292740496e-05	0.00143796773979821	2.55402793537793	TRUE	FALSE	FALSE
"BCL2L1"	-0.354069031698902	6.32146888981922	-5.5366276357953	2.62174888031705e-05	0.00137702630660017	2.53969878268718	TRUE	FALSE	FALSE
"CCDC141"	-0.680335940798219	4.3406746889931	-5.47764365678157	2.97681458174481e-05	0.00148953862182984	2.53502503495789	TRUE	FALSE	FALSE
"PSMD5-AS1"	0.568016891826526	3.78989475245341	5.45411327398028	3.13187843135318e-05	0.00153790561852882	2.52821378780994	TRUE	FALSE	FALSE
"ACTR1B"	-0.356242348606791	6.76731381451658	-5.53158924915327	2.65030668023598e-05	0.00138539356143551	2.51412879074302	TRUE	FALSE	FALSE
"GINM1"	0.418101667725623	5.05560698407414	5.48909115182841	2.90424212469504e-05	0.0014636546554743	2.50767533954475	TRUE	FALSE	FALSE
"LY6D"	-1.05679205269633	1.53237729412843	-5.50455143825872	2.80909689424121e-05	0.00143284346668487	2.50597162237729	TRUE	FALSE	FALSE
"ZNF532"	-0.493699176343702	4.38804933958426	-5.47246564111043	3.01024875344643e-05	0.00149701338184301	2.50576104512971	TRUE	FALSE	FALSE
"CTC-550B14.6"	-0.669478529170044	3.58791796537956	-5.43213345804186	3.28419720825131e-05	0.00158680959607849	2.49636487886275	TRUE	FALSE	FALSE
"YBX3"	-0.33216367387967	8.62503021678208	-5.54727524868059	2.56243066312078e-05	0.00135798402050734	2.49436693045244	TRUE	FALSE	FALSE
"CORO1C"	-0.354177217530715	8.26369464826481	-5.54110471297333	2.59663729274234e-05	0.00136751903022275	2.48973432894954	TRUE	FALSE	FALSE
"PCSK5"	-0.37943532861358	5.965009074933	-5.50331285817885	2.81660026356411e-05	0.00143320051092371	2.48229383839628	TRUE	FALSE	FALSE
"FHL2"	-0.389088183753548	7.46677568844616	-5.52759011496615	2.67320079015413e-05	0.00138950423069779	2.4821151856345	TRUE	FALSE	FALSE
"RASAL1"	-0.715600474655101	1.98093804846476	-5.43401033804165	3.27089931758473e-05	0.00158680959607849	2.47091911712895	TRUE	FALSE	FALSE
"CDCP1"	-0.433905026921735	6.66145178861907	-5.50619299319625	2.799183835512e-05	0.00143125258929359	2.46427151246128	TRUE	FALSE	FALSE
"ALDH2"	-0.334734845830184	7.5640607073761	-5.52074082133875	2.7128833389907e-05	0.00139389269315068	2.46351254108386	TRUE	FALSE	FALSE
"PRSS8"	-0.391728869487542	9.75565180788239	-5.54285865300663	2.58686690582854e-05	0.00136578792576903	2.46174145231452	TRUE	FALSE	FALSE
"HBZ"	-1.53972001404676	1.40013520477777	-5.56254231037952	2.47976820958888e-05	0.00132585779449745	2.45838530786495	TRUE	TRUE	TRUE
"SLC16A3"	-0.410649505678396	8.78624132289963	-5.52561987834462	2.68455436197664e-05	0.00138950423069779	2.44634794604291	TRUE	FALSE	FALSE
"NUPL2"	0.57065584737432	3.29421574570697	5.401513135812	3.50913635862012e-05	0.00166791511838375	2.43141208230075	TRUE	FALSE	FALSE
"PHLPP2"	0.979781303078402	1.77745317035283	5.44445555032757	3.19789452236852e-05	0.00156667083740036	2.43065962249559	TRUE	FALSE	FALSE
"DDB1"	-0.361014574776492	10.4509355445091	-5.53556190022712	2.62776310288269e-05	0.00137702630660017	2.42976165026093	TRUE	FALSE	FALSE
"CKAP4"	-0.403385863913063	5.65711899596579	-5.46317944057431	3.07117597626931e-05	0.00151162133448807	2.41920924763147	TRUE	FALSE	FALSE
"MT-TE"	1.1882413046839	0.993346963153017	5.41105237873695	3.43741739506007e-05	0.00164200986041577	2.4059750423012	TRUE	FALSE	FALSE
"GATA2"	-0.334915087496759	9.80952598660296	-5.51751757361948	2.73176616888784e-05	0.00140017971079784	2.40434893697797	TRUE	FALSE	FALSE
"SLBP"	0.449130007929211	3.92779543361683	5.40068991677811	3.51539692964188e-05	0.00166791511838375	2.40097514021192	TRUE	FALSE	FALSE
"CHSY1"	-0.377710500195072	6.26741694409612	-5.46618659705271	3.05130880163398e-05	0.00150889369049816	2.39272987848868	TRUE	FALSE	FALSE
"TP63"	-0.413827297697841	6.376327850949	-5.46403237346379	3.06552753997109e-05	0.00151162133448807	2.38151063948405	TRUE	FALSE	FALSE
"ELF4"	-0.33643667185269	7.29720596541741	-5.47594462752862	2.9877429875217e-05	0.00149146430746759	2.37767274815604	TRUE	FALSE	FALSE
"SDHA"	-0.348228933468513	8.05255172245657	-5.48406724683036	2.93586582148861e-05	0.00147254641417807	2.37186118142827	TRUE	FALSE	FALSE
"ZNF395"	-0.350619044313266	8.96327567221478	-5.48597940790984	2.92378807174467e-05	0.00146998853268194	2.35762603385983	TRUE	FALSE	FALSE
"YEATS2"	-0.371043937579944	7.98876871132111	-5.47203115360897	3.01307165053373e-05	0.00149701338184301	2.34947745127387	TRUE	FALSE	FALSE
"KLHL3"	0.844444608257206	2.19010538665288	5.37469195018881	3.71910624843019e-05	0.00174881009440693	2.34778585339057	TRUE	FALSE	FALSE
"APBB1IP"	-0.4851017789754	6.10744792712955	-5.43700625459421	3.24978706668007e-05	0.00158680237886303	2.33298238290485	TRUE	FALSE	FALSE
"SUV39H1"	-0.358308681826784	6.25829958263808	-5.43240824923503	3.28224683028111e-05	0.00158680959607849	2.3202154635479	TRUE	FALSE	FALSE
"UNC13D"	-0.370160702718778	6.56370374469253	-5.43436857872115	3.26836741732965e-05	0.00158680959607849	2.30964535439592	TRUE	FALSE	FALSE
"VAX2"	0.452778430640602	3.69633469619524	5.34253221913537	3.98791161500569e-05	0.00185861385136526	2.29098730900007	TRUE	FALSE	FALSE
"IPO4"	-0.320098148856384	6.61890398915865	-5.42169782528407	3.35915092039364e-05	0.00161931060157923	2.28206299159213	TRUE	FALSE	FALSE
"GOLGA4"	-0.555252517622744	7.76306531862978	-5.43639941704408	3.25405215830641e-05	0.00158680237886303	2.2817149423775	TRUE	FALSE	FALSE
"ZFP36L2"	-0.542718084869868	3.30845137887634	-5.32554334509542	4.1378553957886e-05	0.00190739741285958	2.28029266173514	TRUE	FALSE	FALSE
"IQCH-AS1"	0.703680762649523	2.33999215888306	5.29951380064198	4.3788647263573e-05	0.00197110858421659	2.23564646445319	TRUE	FALSE	FALSE
"HES6"	0.654058276661706	2.18283950193043	5.29700179704439	4.40287045815553e-05	0.00197763047060777	2.22217160152634	TRUE	FALSE	FALSE
"STXBP5"	0.540166693390616	3.69059397033198	5.30633381152231	4.31436256626393e-05	0.00197110858421659	2.21728964773018	TRUE	FALSE	FALSE
"TMBIM1"	-0.346113230747415	8.62281266089948	-5.41354440021529	3.4189299943669e-05	0.00163689043775757	2.20571260910763	TRUE	FALSE	FALSE
"PHKA2"	-0.313348662499608	6.43541236864135	-5.38214691385984	3.65948629849645e-05	0.00172462501933168	2.20192423302931	TRUE	FALSE	FALSE
"DDX41"	-0.327036885499433	7.8388701639046	-5.4006894207698	3.51540070522351e-05	0.00166791511838375	2.2001275486341	TRUE	FALSE	FALSE
"GALNT2"	-0.327138130087224	9.24752707311642	-5.41421845392496	3.41394694641326e-05	0.00163689043775757	2.19555112565874	TRUE	FALSE	FALSE
"DUS3L"	-0.437410319252837	4.80990022394787	-5.33216833456508	4.07870896112012e-05	0.00188839742802102	2.1951030058032	TRUE	FALSE	FALSE
"STS"	0.392244870074053	6.163566371405	5.37071914722028	3.75128321166663e-05	0.00176001185160288	2.18957388149879	TRUE	FALSE	FALSE
"TET1"	-0.500015495527456	7.66961287466471	-5.39083897057274	3.59120630927349e-05	0.00170005285643046	2.18380342053832	TRUE	FALSE	FALSE
"TBC1D17"	-0.373407562989517	5.51196141111297	-5.34298140115235	3.98402343458352e-05	0.00185861385136526	2.16843033028745	TRUE	FALSE	FALSE
"DNMT3L"	-0.393969031417888	6.36484491815813	-5.35851544467512	3.85191779445107e-05	0.00180321111684236	2.15848698234992	TRUE	FALSE	FALSE
"DUSP9"	-0.486704918949292	4.3995235975444	-5.3003908965232	4.37051439755726e-05	0.00197110858421659	2.15166197910874	TRUE	FALSE	FALSE
"SLC2A3"	-0.338355371727806	12.2886079377405	-5.41939389684718	3.37593352814436e-05	0.00162368529004313	2.15073396715467	TRUE	FALSE	FALSE
"ZFPL1"	-0.367566967040398	5.41792812550772	-5.32988871266878	4.09896270957613e-05	0.00189361290438445	2.14925179572552	TRUE	FALSE	FALSE
"EIF3B"	-0.308299454135552	8.90113377495442	-5.38834730960128	3.61064503978442e-05	0.00170542261004706	2.14399712951956	TRUE	FALSE	FALSE
"HERC3"	-0.479351786340811	5.87730089561727	-5.34048071475045	4.00571912618896e-05	0.00186279203338403	2.13493074341973	TRUE	FALSE	FALSE
"HEXB"	0.432084543865069	6.17249759943511	5.31397219461858	4.2432727971104e-05	0.00194746807720975	2.06890927160297	TRUE	FALSE	FALSE
"ANKZF1"	-0.315587285025207	7.72177421245191	-5.33869895823362	4.02125116147893e-05	0.00186589596845187	2.06762738366909	TRUE	FALSE	FALSE
"CDYL2"	-0.369788708043774	5.98910679396554	-5.31266254045088	4.25537600386388e-05	0.00194877719342166	2.06699696122228	TRUE	FALSE	FALSE
"CALB2"	-0.549269548423768	4.69421862792681	-5.27507195649045	4.61824154737503e-05	0.00205682614031718	2.06691339080614	TRUE	FALSE	FALSE
"DGKD"	-0.425976237980968	5.78854421545312	-5.29950026473892	4.37899372170019e-05	0.00197110858421659	2.05266506041517	TRUE	FALSE	FALSE
"GNB4"	0.655529747662066	2.98284796924315	5.20787673921359	5.34767215457856e-05	0.00227252039828534	2.04657279429131	TRUE	FALSE	FALSE
"FER1L4"	-0.446785146837034	6.1578092015412	-5.30328517839834	4.34307492615863e-05	0.00197110858421659	2.0371035198839	TRUE	FALSE	FALSE
"UGCG"	-0.509145272669933	4.06874505415941	-5.22669467814101	5.13225763466117e-05	0.00221549465843796	2.03411974918649	TRUE	FALSE	FALSE
"KSR1"	-0.304221654413494	8.39921180157688	-5.32334277816978	4.15769507098575e-05	0.00191235817391672	2.01935576128418	TRUE	FALSE	FALSE
"RFX5"	0.588269535912366	3.48459255513106	5.2056963007958	5.37322236137585e-05	0.00227252039828534	2.01768486003002	TRUE	FALSE	FALSE
"OSBPL10"	-0.334372713649982	6.95138197274664	-5.30171475741582	4.35794149768556e-05	0.00197110858421659	2.01227471112584	TRUE	FALSE	FALSE
"TMEM168"	0.398265342913402	4.63045633999312	5.24718676798251	4.90774093489475e-05	0.00214494752146251	2.0101536123008	TRUE	FALSE	FALSE
"DAB2IP"	-0.366205316564909	7.0256002379478	-5.30062925347831	4.36824795204668e-05	0.00197110858421659	2.00942114756998	TRUE	FALSE	FALSE
"BIRC7"	-0.962569607013567	1.96979896081107	-5.20362822218912	5.39757116750825e-05	0.00227410468429458	2.00272108953009	TRUE	FALSE	FALSE
"RP11-159D12.2"	0.516135473967259	3.51734647167474	5.19708686164725	5.47533137127025e-05	0.00229767590970476	1.99777272665655	TRUE	FALSE	FALSE
"TMEM106C"	0.480288334347892	5.90578015395606	5.27629008572943	4.60600054908835e-05	0.00205620584221239	1.99756805158756	TRUE	FALSE	FALSE
"ITGB1BP1"	0.462202213257906	3.99775761467333	5.21805061249803	5.23008596192054e-05	0.00224393056769487	1.99640448698039	TRUE	FALSE	FALSE
"TNFAIP3"	-0.524832712819951	3.34241986607824	-5.18811153170601	5.5838913157312e-05	0.00232470858611054	1.99314742292916	TRUE	FALSE	FALSE
"SLAIN1"	1.44989911813093	0.0716600056955012	5.7370930338118	1.70780398205812e-05	0.00102206246267148	1.98921471812472	TRUE	TRUE	FALSE
"LCN9"	0.624623967250172	5.85265965839537	5.26271945628127	4.7442664645642e-05	0.00209523516441319	1.98005485337717	TRUE	FALSE	FALSE
"RAB20"	-0.441647491264537	6.41242347268681	-5.26645591336557	4.70577916467173e-05	0.00209020735413078	1.95931842865951	TRUE	FALSE	FALSE
"BCAS3"	-0.366911792525035	5.774807626429	-5.25226541635888	4.85366646438659e-05	0.00213015286955767	1.95812329562259	TRUE	FALSE	FALSE
"ATP6V1B1"	0.450230951416376	3.60589913682382	5.18204586241808	5.65850037395221e-05	0.00234188543964002	1.95760458106276	TRUE	FALSE	FALSE
"ING1"	-0.381138750085435	5.36927284840475	-5.23938132292598	4.99205173191051e-05	0.00217278020215758	1.95022171606047	TRUE	FALSE	FALSE
"FOXJ3"	-0.354546872056679	7.12524308274732	-5.27618173745132	4.60708799736186e-05	0.00205620584221239	1.95003744996031	TRUE	FALSE	FALSE
"TGM1"	-0.525183175752724	4.77592478517476	-5.21696057491689	5.24255689376194e-05	0.00224470942121929	1.94917327380469	TRUE	FALSE	FALSE
"MYO18A"	-0.329479870995017	7.57722522459945	-5.28092478610209	4.55972874972792e-05	0.00204372863493124	1.94727666262376	TRUE	FALSE	FALSE
"DZIP1"	0.441887894780551	4.15533725160015	5.19286102918239	5.52617326682752e-05	0.00230980884997993	1.94048445986193	TRUE	FALSE	FALSE
"FBXO41"	-0.401538641861308	4.76628811212466	-5.20676125541102	5.36072776479817e-05	0.00227252039828534	1.93022080654838	TRUE	FALSE	FALSE
"MT-TQ"	0.614001399880344	2.7535476883301	5.15222415332104	6.0403949008881e-05	0.00245650499965461	1.92893355551498	TRUE	FALSE	FALSE
"TMEM39A"	-0.32612650256118	6.73315055794219	-5.25950304764082	4.77765464192793e-05	0.00210556637420196	1.92793349579289	TRUE	FALSE	FALSE
"BARX2"	-0.792365714498213	1.88285257847251	-5.16945340809673	5.81665784062068e-05	0.00237468438121154	1.92723126866155	TRUE	FALSE	FALSE
"ADGRF2"	-1.14462529607494	1.17648228194951	-5.22917025724173	5.10458636932337e-05	0.00220807425988021	1.92434905802197	TRUE	FALSE	FALSE
"ETNK2"	0.550213542211854	3.13638651277834	5.14752062656497	6.10298759146963e-05	0.00246766864878885	1.92051773799126	TRUE	FALSE	FALSE
"ALDOA"	-0.306040715624354	11.0197348079596	-5.3030713503147	4.34509610069811e-05	0.00197110858421659	1.91714208199033	TRUE	FALSE	FALSE
"XBP1"	-0.353598228485588	7.37105228217253	-5.26340455364711	4.73718562165914e-05	0.00209523516441319	1.91676714221618	TRUE	FALSE	FALSE
"PXDN"	-0.368103291121024	6.96145175761813	-5.24547431067869	4.92611265006169e-05	0.00214851944277846	1.88922648445342	TRUE	FALSE	FALSE
"SSXP10"	0.501813951602941	3.07200598802659	5.12893286038768	6.35689479795841e-05	0.00252668577007155	1.88083187159272	TRUE	FALSE	FALSE
"FAM83D"	-0.468738275184172	9.14668311785041	-5.26574886295419	4.7130375639045e-05	0.00209020735413078	1.87358400969084	TRUE	FALSE	FALSE
"IGF1R"	-0.441125704448548	6.89499243870655	-5.23646048781083	5.02398051130785e-05	0.0021776784660743	1.87313963375243	TRUE	FALSE	FALSE
"FXYD5"	-0.401936583195292	7.06531645752231	-5.23805822307063	5.00648928045631e-05	0.00217457119963077	1.87296691655167	TRUE	FALSE	FALSE
"S1PR2"	-0.380865711630038	5.54803617226528	-5.20634078178406	5.36565742874087e-05	0.00227252039828534	1.86612765899501	TRUE	FALSE	FALSE
"ENPP5"	0.909699182943056	1.62474532459625	5.14521439303034	6.13391956005381e-05	0.00247069119411269	1.8652842326919	TRUE	FALSE	FALSE
"EGFR"	-0.413807016300311	8.78831164265659	-5.25753917705879	4.79815874131235e-05	0.00211018814289115	1.86357096012493	TRUE	FALSE	FALSE
"KNSTRN"	0.394189354956128	4.48342000727854	5.16960898853357	5.81467650824435e-05	0.00237468438121154	1.85706810825185	TRUE	FALSE	FALSE
"MMP19"	-0.329024567920839	6.64114485420993	-5.21973606169303	5.21086265775283e-05	0.00224024556629023	1.84448658511983	TRUE	FALSE	FALSE
"CCDC80"	-0.528777690551302	3.48276091783035	-5.11998574218375	6.48293018162302e-05	0.00256709412041486	1.84003455444409	TRUE	FALSE	FALSE
"MYO7A"	-0.308053572191668	6.51840464404402	-5.21512383844451	5.26363944170743e-05	0.00224916487787036	1.83788342233469	TRUE	FALSE	FALSE
"PIGK"	0.389887108995141	5.0706014825794	5.17531969237104	5.74242499004348e-05	0.00236890691672166	1.82796222084581	TRUE	FALSE	FALSE
"CYCS"	0.432544896446637	6.58522182731936	5.20877806784393	5.33714674105141e-05	0.00227252039828534	1.82015223598105	TRUE	FALSE	FALSE
