"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"THEM6"	2193.71910329555	-0.00689671600168992	0.0664072281702421	-0.103854899409586	0.917284498547304	0.966959340232007	FALSE	FALSE	FALSE
"NECTIN2"	13275.2878122315	-0.154569754053437	0.0477484460339051	-3.23716826184628	0.00120722208154975	0.0185516714854849	TRUE	FALSE	FALSE
"APOE"	532.097720039912	-0.0835060716085551	0.113227438997489	-0.737507377610183	0.460813858368294	0.717688780224016	FALSE	FALSE	FALSE
"TOMM40"	9143.20274136512	-0.158793973946387	0.0520824415363777	-3.04889650450575	0.00229683593626727	0.0296810051152244	TRUE	FALSE	FALSE
"APOC1"	6967.19380940446	-0.0133485207276116	0.0570442082537462	-0.234003085260369	0.81498258346411	0.923411131069171	FALSE	FALSE	FALSE
"XPO7"	11973.3858363202	-0.0264577888553439	0.0540775018863557	-0.489256861586268	0.624659857668857	0.822364947134155	FALSE	FALSE	FALSE
"FAM98C"	702.208865811899	-0.0206469488104953	0.082750876944531	-0.249507311255871	0.802968386142592	0.9178142222862	FALSE	FALSE	FALSE
"SAFB2"	4015.59667391548	-0.11816896034789	0.0601592489294586	-1.96426920965141	0.0494988804055012	0.214957634279112	FALSE	FALSE	FALSE
"RPL36"	36463.9138552212	-0.0464414789080942	0.0491652746839621	-0.944599195400074	0.3448635379634	0.625371671941411	FALSE	FALSE	FALSE
"GTPBP3"	5089.1117474464	-0.0150836346208544	0.0532121415610281	-0.283462273427865	0.776822497588438	0.903485604878929	FALSE	FALSE	FALSE
"BST2"	4318.7582520509	0.0696702625698003	0.0776779561477656	0.896911633942423	0.369766071631728	0.647609696548006	FALSE	FALSE	FALSE
"SLC27A1"	2273.71550543393	0.0331282127555452	0.0534866008830886	0.619374052726907	0.535669970492664	0.768973129901161	FALSE	FALSE	FALSE
"NSUN5"	2534.24901933115	-0.0379176775208574	0.0647046659108371	-0.586011487534885	0.557867795186351	0.782716280015748	FALSE	FALSE	FALSE
"USHBP1"	2885.58076346445	-0.246973040117614	0.0580252565017426	-4.25630242772296	2.07835529966467e-05	0.000798100243908162	TRUE	FALSE	FALSE
"COLGALT1"	44111.8447779827	0.0337755926333649	0.0555497782644041	0.608023896559963	0.543171624935085	0.774029254965012	FALSE	FALSE	FALSE
"DDA1"	5696.58516097276	-0.198778833337191	0.05859549412771	-3.39239110952711	0.000692854648113876	0.0125877906969829	TRUE	FALSE	FALSE
"MRPL34"	3167.67704868521	0.136927548286774	0.0666494440697245	2.05444396720742	0.0399327413343149	0.19019410310639	FALSE	FALSE	FALSE
"PGLS"	6479.27328305826	-0.00272232459368656	0.0521379787250387	-0.0522138498702328	0.958358297386888	0.983235605751694	FALSE	FALSE	FALSE
"LSM7"	3825.09123786998	-0.144275372842756	0.0624045933822139	-2.31193514809242	0.0207812574293554	0.126817271635484	FALSE	FALSE	FALSE
"TULP4"	4790.48291343165	-0.00647893994841272	0.0544156111280927	-0.119063993109652	0.905224657107981	0.961689765747177	FALSE	FALSE	FALSE
"SNX9"	8238.89963335202	-0.0855413773302291	0.051220191768805	-1.67007139911426	0.0949052380660861	0.313881012530794	FALSE	FALSE	FALSE
"RTN4IP1"	393.192521215321	0.19990597908784	0.114419170088669	1.74713711813259	0.0806135561523315	0.285598711260916	FALSE	FALSE	FALSE
"QRSL1"	1446.59475513102	-0.156071798035725	0.0717809544490294	-2.1742786681187	0.0296842134511341	0.158155897997233	FALSE	FALSE	FALSE
"C6orf203"	390.970005235422	0.192294872893345	0.107942445694519	1.78145743925004	0.0748377518757159	0.273696399378802	FALSE	FALSE	FALSE
"RSPH3"	730.064719381022	0.147253617420919	0.0865045599057058	1.70226422261939	0.088705848407644	0.301644516459402	FALSE	FALSE	FALSE
"MLLT1"	10766.7851004452	-0.0979015749512382	0.0515732530242599	-1.89830133277002	0.0576563985122396	0.234484834551815	FALSE	FALSE	FALSE
"AFDN"	13156.3978508141	0.0382366534057766	0.0555930095518167	0.687796068499175	0.491581212259661	0.741678176728557	FALSE	FALSE	FALSE
"ACTN4"	46801.8824570591	-0.125495664817989	0.0425352295462053	-2.95039350103108	0.00317369437400573	0.0367284476484892	TRUE	FALSE	FALSE
"NDUFA10"	8908.02770962158	-0.00311643446230205	0.0507682346207104	-0.0613855196184176	0.951052184281483	0.979844079167619	FALSE	FALSE	FALSE
"EPO"	1166.3702197289	-0.156851729252908	0.0794845412028334	-1.9733614471353	0.0484543967208414	0.212441803592479	FALSE	FALSE	FALSE
"ARPC1B"	6215.29279877632	0.0538642569834273	0.0570826365071551	0.943618940528011	0.345364409817578	0.625685890484417	FALSE	FALSE	FALSE
"CACNG6"	118.444131179129	-0.333524929132881	0.198063953084447	-1.68392543892467	0.0921960793082455	0.308224431259957	FALSE	FALSE	FALSE
"ZSWIM6"	803.009745376032	0.261407580151641	0.0786482213728099	3.32375704864972	0.000888135316264231	0.0149966334488943	TRUE	FALSE	FALSE
"FCHO1"	2921.24195162295	-0.110273832348105	0.0650874337830762	-1.69424151389386	0.0902193992007851	0.304493288139079	FALSE	FALSE	FALSE
"MAP1S"	4949.95582916829	0.0241674236199571	0.0548204792171972	0.440846631861908	0.659324031732858	0.841804907237832	FALSE	FALSE	FALSE
"PXDN"	11365.6364863508	-0.233099495656378	0.0544524767785626	-4.28078775193835	1.86232912657874e-05	0.000740385376587201	TRUE	FALSE	FALSE
"SSBP4"	3438.45905295375	0.0135025027620007	0.0624311209727922	0.216278396921388	0.828770747329585	0.929513291707103	FALSE	FALSE	FALSE
"GDF15"	15546.8276889741	-0.356148205413261	0.0648473438216207	-5.4921016717807	3.97178616837967e-08	4.54971471508372e-06	TRUE	FALSE	FALSE
"PGPEP1"	3020.21045217797	-0.00138882527200953	0.0680958695712421	-0.0203951470295352	0.983728155155897	0.992233219962647	FALSE	FALSE	FALSE
"LSM4"	12121.0022723081	0.0393410494287879	0.050619600638139	0.777190039684877	0.437046657785873	0.700297882558218	FALSE	FALSE	FALSE
"JUND"	8623.46472870794	-0.104022922733896	0.0647932467793878	-1.60545933263816	0.108392756013148	0.339153908108731	FALSE	FALSE	FALSE
"TRPM4"	1654.35053763534	0.0794365214726674	0.0658532131376553	1.20626644757058	0.22771477036622	0.508568621335919	FALSE	FALSE	FALSE
"ZNF557"	625.278042379158	0.249138439972094	0.0877081385622536	2.84053959023723	0.00450372822915236	0.0472646696222457	TRUE	FALSE	FALSE
"CRB3"	1591.18615803947	-0.141924271886456	0.0627523335699097	-2.26165727730816	0.0237185862323786	0.138191435389251	FALSE	FALSE	FALSE
"CAMSAP1"	3923.92616464616	-0.038173891306467	0.0623668927822555	-0.612085829572195	0.540480972461444	0.772352395048244	FALSE	FALSE	FALSE
"UBAC1"	4339.31437779933	0.0378453336461483	0.0581472992438542	0.65085281927601	0.515141500226101	0.756866049843065	FALSE	FALSE	FALSE
"ZBTB46"	1202.78450091858	0.0113415162374633	0.071138427558186	0.159428829491441	0.87333102673709	0.949188188611785	FALSE	FALSE	FALSE
"HELZ2"	2895.2138768156	0.089473080698542	0.0661250951698918	1.35308811985319	0.176027480518992	0.446540569169539	FALSE	FALSE	FALSE
"TNNT3"	1793.02649719421	-0.349392723704233	0.0731363673090711	-4.77727752361168	1.77684466188611e-06	0.00011223181913418	TRUE	FALSE	FALSE
"TNNI2"	150.16570344908	-0.278762942131033	0.181699878911514	-1.53419442985313	0.12498182756918	0.368216949270402	FALSE	FALSE	FALSE
"H19"	1189793.79970381	-0.147321186449513	0.0540763600896317	-2.724317727845	0.00644344857919901	0.0594107056241698	FALSE	FALSE	FALSE
"COL5A1"	8516.78022506973	-0.149917690020598	0.0627108633617418	-2.39061754190517	0.0168200641422036	0.111028988378375	FALSE	FALSE	FALSE
"ATXN10"	6578.5309735533	-0.00593642780831473	0.0621369299917303	-0.0955378356977855	0.92388763914647	0.969906066964421	FALSE	FALSE	FALSE
"TUBGCP2"	7716.21416217842	-0.0453214729546071	0.0530786999780596	-0.853854238580467	0.3931857576442	0.666509210852625	FALSE	FALSE	FALSE
"PNPLA7"	460.253346291912	-0.175289749393898	0.127609480742521	-1.37364205522928	0.169552834044976	0.4377838641661	FALSE	FALSE	FALSE
"HBZ"	267.954981237413	-0.526744044476988	0.172282987062738	-3.05743505761931	0.00223240008779632	0.0289868895165637	TRUE	FALSE	FALSE
"PAK4"	10181.6361769754	-0.0706522639571064	0.0617638834864033	-1.14390902852894	0.252661366361707	0.535049927794328	FALSE	FALSE	FALSE
"MNX1"	886.452411285007	0.000101175557570952	0.077980812592661	0.00129744169375934	0.998964791594445	0.9997784013018	FALSE	FALSE	FALSE
"ZNF337"	1552.67712252162	0.0174844222514671	0.0704818247104953	0.248069943184424	0.804080290729687	0.917923339307664	FALSE	FALSE	FALSE
"CEP85"	30074.9948206597	-0.174335142601368	0.0415273462379884	-4.19808050344161	2.69186945094443e-05	0.000988318495085082	TRUE	FALSE	FALSE
"TAF4"	611.396180639133	0.217713580485849	0.122807627063586	1.77280178512955	0.0762615575203802	0.277029689062881	FALSE	FALSE	FALSE
"RBBP8NL"	3615.60935912147	0.115742820890176	0.0497076562657322	2.32847069416079	0.019887123622237	0.122746232877524	FALSE	FALSE	FALSE
"LAMA5"	76023.1413018643	-0.146641644218138	0.0609620164601643	-2.40545921432835	0.0161521548168241	0.107826392244372	FALSE	FALSE	FALSE
"OSBPL2"	3677.28607295452	-0.114535044021826	0.0483434197884233	-2.36919614961236	0.0178267962847911	0.115128908447932	FALSE	FALSE	FALSE
"ADRM1"	6109.10328570084	-0.12658907508024	0.0562468625337815	-2.25059797787319	0.0244110116180192	0.14046983569211	FALSE	FALSE	FALSE
"ASS1"	2272.08433188146	0.0100650839584924	0.0683505898626654	0.147256724173352	0.88292938913213	0.952430150829551	FALSE	FALSE	FALSE
"EXOSC2"	3041.34660654051	0.0606380427308617	0.0547969000525363	1.10659622483617	0.268468540233693	0.552672251534121	FALSE	FALSE	FALSE
"POMT1"	8900.51104737356	-0.100252766579239	0.0506220560849796	-1.98041672607971	0.0476567220365794	0.211184985297641	FALSE	FALSE	FALSE
"UCK1"	2224.35849926408	0.0530877970162774	0.0635641482788682	0.835184588384177	0.403613785669893	0.675199916405595	FALSE	FALSE	FALSE
"CHMP2A"	5501.95909532577	-0.0941756025456628	0.0559687995208896	-1.68264467617378	0.0924438975444072	0.308686799186698	FALSE	FALSE	FALSE
"UBE2M"	6312.87897606111	-0.105543756917182	0.0460876222267974	-2.29006730696152	0.0220174152106299	0.13215337540057	FALSE	FALSE	FALSE
"TRIM28"	50649.8735368901	0.0248799850706375	0.0420437237490371	0.591764545384905	0.55400826789721	0.780136447251441	FALSE	FALSE	FALSE
"METTL26"	2215.87318369076	0.0115360478541186	0.0707986194368329	0.162941706291478	0.870564332741028	0.948569947965608	FALSE	FALSE	FALSE
"YIPF2"	6223.13094557618	-0.123072631552733	0.0630233973093042	-1.95280858866939	0.0508422804596644	0.218377853502791	FALSE	FALSE	FALSE
"ATG4D"	1370.7701731281	0.155901771690071	0.0692912957203762	2.24994741502901	0.0244522835649105	0.140587629496765	FALSE	FALSE	FALSE
"EIF2S3"	14113.0437507948	-0.035775886716767	0.0499985794877531	-0.71553806294697	0.474276629903679	0.72818197597885	FALSE	FALSE	FALSE
"TMEM160"	953.268852196523	-0.0643928580685731	0.0899939801250909	-0.715524060376789	0.474285279020329	0.72818197597885	FALSE	FALSE	FALSE
"ZC3H4"	5641.89645138895	0.140440921580876	0.0589530227543791	2.38225141000839	0.0172071453473187	0.11257937253616	FALSE	FALSE	FALSE
"MAP3K10"	2150.59905908979	0.0709497222470751	0.0653490758887375	1.08570352804794	0.277610179304768	0.562477506563573	FALSE	FALSE	FALSE
"ARHGEF16"	2248.64590134201	-0.120124041326476	0.0551192854565319	-2.17934685349301	0.0293059110537229	0.157001171361594	FALSE	FALSE	FALSE
"LRRC47"	3442.06620776961	-0.0243153868773069	0.0571158361786592	-0.425720579512273	0.670311464464395	0.847973801138533	FALSE	FALSE	FALSE
"SESN2"	8704.37655261872	-0.0587926316610193	0.0572533401355654	-1.02688561963039	0.304474326466179	0.589750652834124	FALSE	FALSE	FALSE
"SMPDL3B"	350.669077556279	-0.245371088046995	0.141054143198554	-1.73955250432878	0.0819376252776166	0.28842470856186	FALSE	FALSE	FALSE
"ATPIF1"	3619.05782920782	-0.148461374024965	0.0597667451947791	-2.48401303335376	0.0129911053185209	0.0938539661092712	FALSE	FALSE	FALSE
"MED18"	2071.65205256358	-0.0912267124709137	0.0692740240409736	-1.31689639419468	0.187873355322473	0.45947620261214	FALSE	FALSE	FALSE
"CLIP1"	7614.04311119016	0.134563580534043	0.060167356110827	2.23648817618278	0.0253198109624217	0.143442542654991	FALSE	FALSE	FALSE
"CCDC62"	114.028456517164	-0.0931404442720891	0.195250552324907	-0.477030375397343	0.633340491883851	0.827696357806634	FALSE	FALSE	FALSE
"HIP1R"	3131.86873681784	-0.00451873187592134	0.0580687885005814	-0.0778168787846521	0.937973719833901	0.975051201337756	FALSE	FALSE	FALSE
"ZNF317"	2712.91174306921	0.00284286127319614	0.0579106716149259	0.0490904559370266	0.960847209297595	0.983786849500685	FALSE	FALSE	FALSE
"PPAN"	3032.60690166215	-0.160613284891795	0.0568608077260417	-2.82467469800355	0.00473286397378356	0.0490975612690962	TRUE	FALSE	FALSE
"EIF3G"	12074.5277909351	-0.0878434025895713	0.0581779932815018	-1.50990774405933	0.131066966387789	0.379501582751024	FALSE	FALSE	FALSE
"C19orf66"	393.991478651724	-0.199105758948929	0.113694079319191	-1.75124122681839	0.0799043667849254	0.284153466411954	FALSE	FALSE	FALSE
"DNMT1"	27464.1828916405	-0.2357733731584	0.0569979617734522	-4.13652288296765	3.52608206767448e-05	0.00122524553492946	TRUE	FALSE	FALSE
"ZNF426"	1696.78356536459	-0.0316188423903611	0.0670686894874841	-0.471439693126278	0.637326776151836	0.83017693295214	FALSE	FALSE	FALSE
"SLC6A8"	46702.5113613457	-0.0607000672661541	0.054456851432582	-1.11464518548784	0.265002499048905	0.548635132431313	FALSE	FALSE	FALSE
"PNCK"	21577.8073563065	-0.156284130372685	0.0574355308923806	-2.72103570637348	0.00650777317577571	0.0597186490271285	FALSE	FALSE	FALSE
"DKC1"	7955.38231197701	-0.0139020173085437	0.0612250793919899	-0.227064096063264	0.820373902071624	0.925233452207437	FALSE	FALSE	FALSE
"PLXNA3"	2749.90500120318	-0.0363369766736819	0.0537959492308473	-0.675459345791148	0.499383972024009	0.746895503003471	FALSE	FALSE	FALSE
"DUSP9"	1940.8881501951	-0.314995506420225	0.0728648214351547	-4.32301212321713	1.53913272525235e-05	0.000630438092340487	TRUE	FALSE	FALSE
"MPP1"	1352.09038148344	-0.0640273784828027	0.0703543142548735	-0.910070393847489	0.36278538694101	0.641267173438163	FALSE	FALSE	FALSE
"ZNF331"	4094.53211542531	-0.285449570138953	0.0630838541004101	-4.5249228064697	6.0417553811372e-06	0.000300244145172175	TRUE	FALSE	FALSE
"ZNF236"	1488.82572701685	-0.022575813329368	0.0790951490072636	-0.285426016800281	0.775317777640997	0.90265373794697	FALSE	FALSE	FALSE
"LRP3"	401.571123420309	0.25842159230015	0.124708013204864	2.07221320955237	0.0382455620490326	0.185292208679847	FALSE	FALSE	FALSE
"C12orf65"	1328.03249393582	-0.0825515508172426	0.0712982799862247	-1.15783369294732	0.246931910800085	0.529637994015352	FALSE	FALSE	FALSE
"NOL11"	5793.51941149827	0.147566145746038	0.0839403604183126	1.7579879930304	0.078749552330561	0.281858452994979	FALSE	FALSE	FALSE
"UBE4B"	7152.4896684696	-0.0684740262238261	0.0602191624318322	-1.13708034882316	0.255504698097598	0.538537105773031	FALSE	FALSE	FALSE
"CASZ1"	514.013760671889	-0.179221876766673	0.107251650249578	-1.67104073783124	0.0947136315195947	0.313776789116413	FALSE	FALSE	FALSE
"HABP4"	753.358255956852	0.138584173146755	0.0845898268488982	1.63830780023118	0.101357501337541	0.325427397999892	FALSE	FALSE	FALSE
"SLC35D2"	1679.72202277074	0.0858181979053318	0.0690205769324533	1.24337120492802	0.213731076182226	0.492080217468089	FALSE	FALSE	FALSE
"PRRG1"	404.121191427652	0.372277617992111	0.114181019212263	3.2604159654596	0.00111248927834327	0.0175925968546278	TRUE	FALSE	FALSE
"UBA1"	24668.9892762618	-0.0143230509129478	0.0412236664127249	-0.347447283546971	0.728255316057084	0.880721759608446	FALSE	FALSE	FALSE
"POLN"	182.563121658198	0.239725198360298	0.161120794626173	1.48786007986431	0.136787797359262	0.387866720559082	FALSE	FALSE	FALSE
"PPIL4"	3338.36873105566	0.0867232019651839	0.0694944797079547	1.24791497583163	0.212062195702197	0.489917146506304	FALSE	FALSE	FALSE
"ULBP2"	251.643150103118	0.0621541550533915	0.13814656946363	0.449914574749936	0.652772037971547	0.838418817679723	FALSE	FALSE	FALSE
"AKAP12"	160.208180283139	-0.478771990424427	0.178589043210738	-2.68085870116606	0.0073433515709386	0.0641215007651015	FALSE	FALSE	FALSE
"SYNE1"	212.171886166251	-0.587042782204426	0.148728492574433	-3.94707679774696	7.91111865232172e-05	0.00236580953149187	TRUE	FALSE	FALSE
"ULBP3"	516.37654963281	0.202356563764392	0.0981298984749648	2.06212955387922	0.0391954033280054	0.188073932120926	FALSE	FALSE	FALSE
"LATS1"	3073.22317091667	-0.0570997869289157	0.0825403621554077	-0.691780184116563	0.489075382726211	0.739383955744346	FALSE	FALSE	FALSE
"EPS8L1"	5439.95398563118	-0.281684366893746	0.0583590147777731	-4.82674986831734	1.38779244435339e-06	9.06221761851436e-05	TRUE	FALSE	FALSE
"AAR2"	3557.63242092901	-0.0268891638944021	0.0574511298924355	-0.468035423232686	0.639759258014997	0.83154264065344	FALSE	FALSE	FALSE
"RBM39"	23818.0651815412	0.0682107208264026	0.0792247580409285	0.860977332252174	0.389250527728984	0.663158480377197	FALSE	FALSE	FALSE
"ZNF341"	9923.36406566152	-0.170392515231657	0.0634142159284022	-2.6869766145818	0.00721020005506894	0.0632448242338526	FALSE	FALSE	FALSE
"GGT7"	4180.2464832369	0.0701507607970491	0.0531200019573079	1.32060915309131	0.18663171931482	0.459064946642901	FALSE	FALSE	FALSE
"ACSS2"	4009.63689976557	-0.00449394100338068	0.0544841811236255	-0.0824815737467697	0.934263770422256	0.973065448050365	FALSE	FALSE	FALSE
"ARHGEF9"	590.047463992439	0.146184251991943	0.0978441255695302	1.49405241388827	0.135161920273122	0.385336150183659	FALSE	FALSE	FALSE
"ATP6V1E1"	2805.68058292911	0.0426228121614851	0.144828207927842	0.294299106308911	0.768529355493108	0.899879703586308	FALSE	FALSE	FALSE
"ZNF227"	720.240505721227	0.078604558653893	0.109388181638389	0.718583648403084	0.472397491313884	0.727012272584447	FALSE	FALSE	FALSE
"ZNF428"	1482.35818281221	-0.0700144787104229	0.0846317577990764	-0.827283758853783	0.408076246973638	0.679306235263874	FALSE	FALSE	FALSE
"ZNF141"	442.954170366234	0.10794267128048	0.133286508387595	0.809854445031934	0.41802383661585	0.685315268326177	FALSE	FALSE	FALSE
"COX4I1"	23611.2427347041	0.00303390395429713	0.0579858619501653	0.0523214427148561	0.958272567899852	0.983235605751694	FALSE	FALSE	FALSE
"EMC8"	2274.2074084431	0.00293781009011446	0.0677943897406474	0.0433341180789926	0.965435194462927	0.984889624419275	FALSE	FALSE	FALSE
"GSE1"	75039.9004612605	-0.0701804306587075	0.0466581691301802	-1.50414026025964	0.132545255833972	0.381876541952591	FALSE	FALSE	FALSE
"RP11-178L8.4"	448.676111060754	0.0846920747888473	0.103813089124653	0.815813068496146	0.414607057667351	0.682850139341638	FALSE	FALSE	FALSE
"GINS2"	816.986364671124	-0.0634781245241897	0.0978068793909676	-0.649014925324894	0.516328729048986	0.757664817283874	FALSE	FALSE	FALSE
"CHMP1A"	12297.7213214236	-0.0513284415969351	0.0528241571442074	-0.971685008751034	0.331207276991457	0.614709427858509	FALSE	FALSE	FALSE
"SH3BGRL"	1797.09332840388	0.20167752496972	0.0745600693213111	2.70489991231909	0.0068324972414891	0.0612839185223677	FALSE	FALSE	FALSE
"COX7B"	4241.96493385038	0.14719434174623	0.0608336897675852	2.41961883799233	0.0155367831456419	0.105215780450722	FALSE	FALSE	FALSE
"F12"	275.125450503378	0.184077247066575	0.128539642813971	1.43206596063893	0.152124945008984	0.413291866051301	FALSE	FALSE	FALSE
"PRR7"	319.756262084092	-0.056587819310739	0.118209889477949	-0.478706304190352	0.632147580337071	0.826712971663327	FALSE	FALSE	FALSE
"NFATC1"	1248.57721307834	0.0256112046261645	0.0746283555332459	0.343183290629459	0.731460574364424	0.883412489607213	FALSE	FALSE	FALSE
"CAP1"	20820.6842227426	-0.0450597308451162	0.0532373996834517	-0.846392406711077	0.397333873063087	0.669504108974538	FALSE	FALSE	FALSE
"PPT1"	31410.0950857896	-0.0273304866572582	0.0556500494616181	-0.491113429757292	0.62334622344367	0.821849844535487	FALSE	FALSE	FALSE
"RAB11FIP4"	10077.8945867411	-0.0425087781455616	0.0488993381537469	-0.869311932441858	0.384676538003514	0.658422229074455	FALSE	FALSE	FALSE
"RLIM"	8908.65798958677	-0.0234451115472106	0.0577482635575093	-0.405988164888499	0.684751296418336	0.85669967361039	FALSE	FALSE	FALSE
"ABCB7"	1847.24278605608	0.104153645791683	0.0793206201503597	1.31307150138577	0.189158855831171	0.461018366496894	FALSE	FALSE	FALSE
"TRAF3"	2241.54980077056	-0.169143756508997	0.0655692981018388	-2.57961822690692	0.00989095950770466	0.0779311137624704	FALSE	FALSE	FALSE
"HAUS8"	1856.87605638739	-0.0929708278845565	0.0581957586783951	-1.59755332683843	0.110142420694779	0.341937322124789	FALSE	FALSE	FALSE
"MRPS25"	3803.35189530626	0.040749691103801	0.0482702615982413	0.844198679571393	0.398558392291066	0.670230628091359	FALSE	FALSE	FALSE
"SH3BP5"	53367.3157185654	0.0186984479139407	0.0495240062522439	0.377563313813965	0.705755022087919	0.869061732127393	FALSE	FALSE	FALSE
"HACL1"	5256.96748443025	-0.0862169068824278	0.0670612563117321	-1.28564407564408	0.198567306964433	0.472291798035938	FALSE	FALSE	FALSE
"TBC1D5"	12948.5388223511	0.0739564074360529	0.0635426278365527	1.16388651137134	0.244470006617812	0.526865605780128	FALSE	FALSE	FALSE
"CAPN7"	6533.61353938057	-0.124329384447873	0.0676633932380581	-1.83746895474853	0.0661406954685167	0.255070978786859	FALSE	FALSE	FALSE
"RBSN"	5848.64816742881	0.041607743043879	0.0576724834568796	0.721448783716556	0.470633441165753	0.725721386520151	FALSE	FALSE	FALSE
"SLC6A6"	9298.24755775286	-0.0175058850221841	0.0527747964658017	-0.331709190646106	0.740108860128804	0.887845910677696	FALSE	FALSE	FALSE
"KCNC3"	2340.92732082064	0.133668973340215	0.0655181972170678	2.04018088131084	0.041332313245428	0.193845694537128	FALSE	FALSE	FALSE
"NR1H2"	3192.14610589581	-0.0975118422731444	0.0579961049153915	-1.68135157378933	0.0926946458044629	0.309142247061171	FALSE	FALSE	FALSE
"KIF3A"	1911.20887517036	0.178650428904178	0.0693137637118355	2.57741636490694	0.00995419670613817	0.0780910486807137	FALSE	FALSE	FALSE
"MGAT1"	13404.384250534	0.0162441696463527	0.0542340383692507	0.299519824353753	0.764543448271626	0.897684095617959	FALSE	FALSE	FALSE
"GFPT2"	245.28162292442	-0.0926532214266465	0.138214897396096	-0.670356258060381	0.502630711948035	0.748574188343058	FALSE	FALSE	FALSE
"TUBG1"	3541.63023491964	0.0537668405566155	0.0684651103847049	0.785317371935867	0.432267512921425	0.697701826608277	FALSE	FALSE	FALSE
"PSME3"	6306.63198325537	-0.0188786895400992	0.0570321613494109	-0.331018307800712	0.740630656766139	0.88826581082974	FALSE	FALSE	FALSE
"RPL27"	71897.1527365652	-0.00582556183541522	0.0476790268706153	-0.122182901325227	0.902754167755074	0.961225723613283	FALSE	FALSE	FALSE
"PSMC3IP"	320.544196464914	-0.101289404367601	0.132575925456361	-0.764010539763815	0.444860961708496	0.705772960025087	FALSE	FALSE	FALSE
"ACLY"	29813.7958411897	-0.0910203496955205	0.0481165693822807	-1.89166332645983	0.0585358525755575	0.236753177517598	FALSE	FALSE	FALSE
"VPS25"	4228.58006191488	0.0491923149937009	0.0571551751717292	0.860679979475123	0.3894143226059	0.663186770651877	FALSE	FALSE	FALSE
"AOC2"	161.199066504747	-0.146652870760192	0.178096966033409	-0.823443958796476	0.410255573723201	0.680093671615514	FALSE	FALSE	FALSE
"NDUFA2"	5061.36606859933	-0.0145033364329695	0.0590424297735107	-0.24564260801266	0.805958903140341	0.918853479744912	FALSE	FALSE	FALSE
"ANKHD1"	21566.8147852647	0.00731874304802227	0.051957438214911	0.140860352231952	0.887980264115221	0.955231149040678	FALSE	FALSE	FALSE
"DIAPH1"	14286.6357530954	-0.0147676429466734	0.0464156125763652	-0.318161112758708	0.750362728787162	0.892210855472913	FALSE	FALSE	FALSE
"NDFIP1"	5216.67578319086	0.146511799690782	0.0533248323117482	2.74753418509116	0.00600452490312685	0.056527695903878	FALSE	FALSE	FALSE
"UBE2D2"	8181.5908468245	-0.0261465408145819	0.05530080505791	-0.472805789847032	0.636351742983854	0.829386414994963	FALSE	FALSE	FALSE
"EXOC4"	6296.46290776265	-0.05780937719549	0.049859259813836	-1.15945117138397	0.246272328842406	0.528894672539371	FALSE	FALSE	FALSE
"ACAP3"	1366.83250391076	0.22916523306254	0.0740358923124614	3.09532614391098	0.00196596589729684	0.0265929638230286	TRUE	FALSE	FALSE
"C1orf159"	1688.91560294205	-0.136240772653005	0.0734943955720891	-1.85375730479161	0.0637738892340825	0.249791846066964	FALSE	FALSE	FALSE
"PPFIA1"	4235.05710748717	0.000912639763490699	0.0608561091911293	0.0149966827590701	0.988034826860518	0.993621512883984	FALSE	FALSE	FALSE
"KREMEN2"	141.60849145875	-0.00622551133801698	0.206032482144588	-0.0302161643310596	0.975894657145679	0.989882041170504	FALSE	FALSE	FALSE
"THOC6"	7147.38582765885	-0.103431149993176	0.0507809023946072	-2.03681197292312	0.0416688880237375	0.195038128939666	FALSE	FALSE	FALSE
"TRAF7"	8532.82200509547	0.0168478671908935	0.0419265993209922	0.401841968195545	0.687800333445429	0.857725993809564	FALSE	FALSE	FALSE
"NINJ1"	1321.6109632375	-0.116103533368072	0.0726415209852774	-1.59830812727067	0.109974419554602	0.341577048140078	FALSE	FALSE	FALSE
"NPHP4"	850.164802659092	0.0243777961318754	0.0748277256464183	0.325785608493131	0.744586567985109	0.889384259471031	FALSE	FALSE	FALSE
"IL13RA1"	2845.74308366394	-0.0610906711490282	0.0678537444637382	-0.900328664716149	0.367945370896252	0.64641507387635	FALSE	FALSE	FALSE
"WDR44"	1493.15337092475	-0.0165923439238159	0.0715978277496806	-0.231743677780642	0.816737104739362	0.92422230596584	FALSE	FALSE	FALSE
"CKMT2"	300.119004780584	-0.225768541033631	0.118144558281544	-1.91095167071186	0.056010791958564	0.230401057487495	FALSE	FALSE	FALSE
"ZCCHC9"	3730.64408222381	0.204368533650667	0.0723637884533417	2.82418234338903	0.00474014090838031	0.0491341622930408	TRUE	FALSE	FALSE
"TOP2A"	28243.3304139524	0.108913685469096	0.064281834477465	1.69431514135268	0.0902054148743791	0.304493288139079	FALSE	FALSE	FALSE
"STARD3"	3644.81862940584	0.0259337465265092	0.0621030730715105	0.417592000586621	0.676245446441758	0.851867575588741	FALSE	FALSE	FALSE
"RARA"	921.025787836522	-0.0784900901585014	0.0799918135174522	-0.981226536905265	0.32648104063625	0.610518872055939	FALSE	FALSE	FALSE
"KHDRBS3"	197.119677178434	-0.0169617572682899	0.149611306893785	-0.113372161639706	0.909735509186112	0.963555467612339	FALSE	FALSE	FALSE
