"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ICA1"	57.2673457517389	0.805936589279288	0.402172873413051	2.00395561848736	0.045074814810721	0.150924969957281	FALSE	FALSE	FALSE
"DBNDD1"	1430.32618375384	0.34534470081457	0.0968115019327544	3.56718668670638	0.000360834418161452	0.00421750853670668	TRUE	FALSE	FALSE
"ALS2"	2066.67255151215	0.154709391227792	0.0888418553383304	1.74140207494117	0.0816131247609104	0.224599865249214	FALSE	FALSE	FALSE
"CASP10"	116.479452491097	0.231575447203458	0.285422001484029	0.811344065977393	0.417168110808176	0.631411349174115	FALSE	FALSE	FALSE
"CFLAR"	3687.45331904766	-0.153956653901673	0.0870137440297843	-1.76933719630516	0.0768376195727535	0.215861506539571	FALSE	FALSE	FALSE
"NDUFAF7"	1377.65060419008	0.155864331410045	0.0999944072240866	1.55873049040387	0.1190601820138	0.287466756954387	FALSE	FALSE	FALSE
"RBM5"	7883.10113189409	0.213757646149425	0.0739963912605944	2.88875771517872	0.0038676695162446	0.0257068809486419	TRUE	FALSE	FALSE
"MTMR7"	32.2400312173988	-0.585118706904756	0.549463282098371	-1.06489136939273	0.286925091076405	0.505455042326711	FALSE	FALSE	FALSE
"SLC7A2"	38030.07494068	-0.260164792684484	0.0696731750480949	-3.73407401779658	0.000188407083500633	0.00254566122591947	TRUE	FALSE	FALSE
"ARF5"	9275.32205315945	0.0737134494579191	0.0842772983006438	0.874653684257412	0.381762368111919	0.599951367377773	FALSE	FALSE	FALSE
"SARM1"	1710.30007968336	-0.34420290023671	0.0900579912834113	-3.82201396379704	0.000132366192344387	0.00192094393951638	TRUE	FALSE	FALSE
"POLDIP2"	10084.9766111744	-0.231375092269489	0.0687650983141114	-3.364716955869	0.000766222176895133	0.00748795627384988	TRUE	FALSE	FALSE
"PLXND1"	22205.2958606015	-0.0414733327784096	0.0715184982245222	-0.5798965835134	0.561984359818885	0.743394952941033	FALSE	FALSE	FALSE
"AK2"	8699.95820217313	-0.0467710173838804	0.082754008845458	-0.565181288935799	0.571950462132311	0.751444096703772	FALSE	FALSE	FALSE
"FKBP4"	29883.4210729391	-0.132211256968255	0.0814181666559951	-1.62385450813292	0.104406863523192	0.263976609771265	FALSE	FALSE	FALSE
"KDM1A"	22523.6533889931	-0.0230325374911504	0.0553845826080348	-0.415865506365828	0.677508421390222	0.825479831999621	FALSE	FALSE	FALSE
"RBM6"	5989.3970584817	0.0377272635680974	0.0826288805319056	0.45658688978038	0.647968004166569	0.804739977705021	FALSE	FALSE	FALSE
"CAMKK1"	71.3986946757832	0.18084402074013	0.365320256393091	0.495028725003242	0.620579844122638	0.785286776842215	FALSE	FALSE	FALSE
"RECQL"	3858.58104638977	0.28648663111064	0.107846527465873	2.65642888874004	0.00789731047362892	0.0429639796576896	TRUE	FALSE	FALSE
"VPS50"	1125.18288239159	0.308011405407127	0.118705940151946	2.59474298432637	0.00946616760190194	0.0493133566638651	TRUE	FALSE	FALSE
"ARHGAP33"	725.375015508893	0.408714649749379	0.115236164431901	3.54675679951937	0.000390004437560558	0.00444788844693978	TRUE	FALSE	FALSE
